file,id,type,speaker,jp,current_english,suggested_english,notes,status
112_3_2.json,4,Dialog,,あれ……？　あの人は……。,Hm...? Who's that...?,,,
112_3_2.json,5,Dialog,,ホスト部に向かう途中で、見慣れない制服の人,"I saw someone in an unfamiliar
uniform",,,
112_3_2.json,6,Dialog,,を見かけた。,on my way to the Host Club.,,,
112_3_2.json,7,Dialog,,環先輩の友だちで、レオさん……、だったと思,I think he was my senpai's,,,
112_3_2.json,8,Dialog,,うんだけど……。,friend... Leo-san...?,,,
112_3_2.json,9,Dialog,,もしかして、部室に行こうとして迷っちゃった,Maybe you got lost on your,,,
112_3_2.json,10,Dialog,,のかな？,way to the clubroom?,,,
112_3_2.json,11,Choice,,声をかける,Talk to them.,,,
112_3_2.json,12,Choice,,やめておく,Leave it,,,
112_3_2.json,23,Dialog,,環先輩の友だちだし、このまま放っていけない,I can't just leave him like this,,,
112_3_2.json,24,Dialog,,よね。,since he's Senpai's friend.,,,
112_3_2.json,26,Dialog,Haruhi,「あの……」,Um...,,,
112_3_2.json,34,Dialog,Leo,「はい。……あれ？　キミはホスト部の――」,"Yeah... Wait? You're part of the
Host Club--",,,
112_3_2.json,35,Dialog,Leo,声をかけると、不安そうだった表情が笑顔に変,Her worried expression changed,,,
112_3_2.json,36,Dialog,Leo,わる。,to a smile when I spoke to her.,,,
112_3_2.json,38,Dialog,Haruhi,「こんにちは」,Hello.,,,
112_3_2.json,44,Dialog,Leo,「こ、こんにちは……」,Hello...,,,
112_3_2.json,45,Dialog,Leo,……どうしたのかな？　なんだかまた困った顔,...What's wrong? You,,,
112_3_2.json,46,Dialog,Leo,に戻っちゃったけど。,look troubled again.,,,
112_3_2.json,51,Dialog,,悪いけど、気がつかなかったことにしよう。一,"Sorry, but let's pretend I didn't
notice. Hikaru and the",,,
112_3_2.json,52,Dialog,,緒に行ったら、光たちがうるさそうだし。,"others seem like they'd be noisy if
we went together.",,,
112_3_2.json,53,Dialog,,そう思って引き返そうとすると――。,"Just as I thought about turning back
--",,,
112_3_2.json,60,Dialog,Leo,「あのー、すみません」,"Um, sorry.",,,
112_3_2.json,61,Dialog,Leo,呼び止められてしまった……。,I was stopped...,,,
112_3_2.json,63,Dialog,Haruhi,「あ、はい……」,"Ah, yes...",,,
112_3_2.json,72,Dialog,Leo,「ちょっと道に――。あれ？　……キミは確,"Hey, excuse me--. Wait?",,,
112_3_2.json,73,Dialog,Leo,か――」,Aren't you...?,,,
112_3_2.json,74,Dialog,Leo,……どうしたのかな？　なんだかまた困った顔,...What's wrong? You,,,
112_3_2.json,75,Dialog,Leo,に戻っちゃったけど。,look troubled again.,,,
112_3_2.json,80,Dialog,,……もしかして、自分の名前が出てこないから,...Maybe she's thinking because,,,
112_3_2.json,81,Dialog,,考え込んじゃったのかな。,her name didn't come up?,,,
112_3_2.json,82,Dialog,,聞きにくいんだよね、名前を忘れたときって。,"It's hard to ask when you forget
someone's name.",,,
112_3_2.json,83,Dialog,,こういうときは、自分からもう１度……。,I should take the initiative and...,,,
112_3_2.json,85,Dialog,Haruhi,「あの、自分は――」,"Um, I--",,,
112_3_2.json,91,Dialog,Leo,「わーっ！　ちょっと待って」,Waaah! Wait a second!,,,
112_3_2.json,93,Dialog,Haruhi,「……どうしたんですか？」,What's wrong?,,,
112_3_2.json,101,Dialog,Leo,「覚えてる、覚えてるんだよ……」,I remember... I do...,,,
112_3_2.json,103,Dialog,Haruhi,「そんなに気にしなくてもいいと思いますけど」,"I don't think you need to worry that
much.",,,
112_3_2.json,108,Dialog,Leo,「ダメだよ。昨日、名前を聞いたばかりなのに,"No way. I just learned her name
yesterday,",,,
112_3_2.json,109,Dialog,Leo,そんな失礼はできない」,so I can't be that rude.,,,
112_3_2.json,110,Dialog,Leo,レオさんは、きっぱりと言い切った。,Reo said it firmly.,,,
112_3_2.json,112,Dialog,Haruhi,「……それじゃあ、思い出してくれるまで待ち,...Then I'll wait until,,,
112_3_2.json,113,Dialog,Haruhi,ますね」,you remember.,,,
112_3_2.json,118,Dialog,Leo,「ありがとう。もう少しだから、ちょっと待っ,Thanks. Just a little,,,
