file,id,type,speaker,jp,current_english,suggested_english,notes,status
116_3_6_1.json,14,Dialog,,部室は、重苦しい雰囲気に包まれていた。,"The clubroom was enveloped in a
heavy atmosphere.",,,
116_3_6_1.json,16,Dialog,Renge,「まさか、まさかの結果発表ですわ……」,It's the unexpected results...,,,
116_3_6_1.json,21,Dialog,Renge,「絢爛ホスト部の勝利、つまり……、環さんは,The splendid Host Club's victory...,,,
116_3_6_1.json,22,Dialog,Renge,レオさんのものに……！」,means you belong to Leo-sama...!,,,
116_3_6_1.json,27,Dialog,Sayuri,「桜蘭ホスト部が……」,Our Ouran Host Club...,,,
116_3_6_1.json,41,Dialog,Leo,「環、ボクたちの勝ちだよ」,"Tamaki, we won!",,,
116_3_6_1.json,46,Dialog,Tamaki,「無念だ……」,It's a shame...,,,
116_3_6_1.json,47,Dialog,Tamaki,ホスト部が負けてしまった。ということはつま,The Host Club lost...,,,
116_3_6_1.json,48,Dialog,Tamaki,り……。,Which means...,,,
116_3_6_1.json,53,Dialog,Leo,「ボクはうれしいよ。これから一緒に、絢爛ホ,"I'm happy. Let's work together to
make the",,,
116_3_6_1.json,54,Dialog,Leo,スト部を盛り上げていこうね」,"Extravagant Host Club even more
popular.",,,
116_3_6_1.json,59,Dialog,Tamaki,「待て！　ハルヒも、なんとか言ってくれ！」,"Wait! Haruhi, say something!",,,
116_3_6_1.json,61,Dialog,Haruhi,「……ごめんなさい」,...I am sorry.,,,
116_3_6_1.json,71,Dialog,,#Color[7]#Scale[1.8]勝負当日,#Color[7]#Scale[1.8]The Day of the Match,,,
116_3_6_1.json,72,Dialog,,少し緊張しつつホスト部に来てみると、なぜか,"I came to the Host Club a little
nervous, but",,,
116_3_6_1.json,73,Dialog,,お客さんもみんなそろっていた。,"for some reason all the customers
were there.",,,
116_3_6_1.json,81,Dialog,Sakurazuka,「ハルヒ君、がんばって！」,"「Haruhi, do your best!」",,,
116_3_6_1.json,90,Dialog,Kurakano,「応援してますわ！」,Cheering you on!,,,
116_3_6_1.json,92,Dialog,Haruhi,「あ……、ありがとうございます」,Ah... thank you.,,,
116_3_6_1.json,93,Dialog,Haruhi,今日は学校、休みのはずなのに……。,"But today's Saturday... shouldn't
school be off?",,,
116_3_6_1.json,102,Dialog,Kyoya,「せっかくのイベントに、お客様を招待しない,We can't have an event and,,,
116_3_6_1.json,103,Dialog,Kyoya,わけにはいかないだろう」,not invite our guests.,,,
116_3_6_1.json,105,Dialog,Haruhi,「招待って……」,What's an invitation...,,,
116_3_6_1.json,106,Dialog,Haruhi,というか、イベントって……。勝負なのに、すっ,"Actually, an event...? It's supposed
to be a competition,",,,
116_3_6_1.json,107,Dialog,Haruhi,かりお祭りみたいになってるし。,but it feels more like a festival.,,,
116_3_6_1.json,115,Dialog,Kyoya,「今日は存分に楽しんでもらおうじゃないか」,Let's have fun today!,,,
116_3_6_1.json,117,Dialog,Haruhi,「自分たちが負けるなんて、まったく考えてま,We never thought we'd,,,
116_3_6_1.json,118,Dialog,Haruhi,せんね？」,"lose, did we?",,,
116_3_6_1.json,123,Dialog,Kyoya,「考える必要がないからな」,There's no need to think.,,,
116_3_6_1.json,124,Dialog,Kyoya,そう言って、鏡夜先輩はにやっと笑う。,Otori-senpai smirks and says that.,,,
116_3_6_1.json,132,Dialog,Kyoya,「――さあ、来たぞ」,"「--Come on, here we go」",,,
116_3_6_1.json,141,Dialog,Leo,「……え？」,...Huh?,,,
116_3_6_1.json,142,Dialog,Leo,少しとまどった様子で、レオさんたちが入って,Leo-san and co. enter looking,,,
116_3_6_1.json,143,Dialog,Leo,くる。,slightly confused.,,,
116_3_6_1.json,152,Dialog,Ou,「何ごとですか、これは……」,What's going on here...,,,
116_3_6_1.json,153,Dialog,Ou,どうやら、知らなかったのは自分だけじゃなかっ,Looks like I wasn't the only,,,
116_3_6_1.json,154,Dialog,Ou,たみたい。,one who didn't know.,,,
116_3_6_1.json,162,Dialog,Kyoya,「イベントをお客様に楽しんでいただくことは,I assume you're enjoying the,,,
116_3_6_1.json,163,Dialog,Kyoya,当然かと思いますが……、何か問題でも？」,event... Is there a problem?,,,
116_3_6_1.json,168,Dialog,Ou,「い、いえ。そういう考え方も、あるでしょ,"Well, I guess there's some",,,
116_3_6_1.json,169,Dialog,Ou,う……」,merit to that idea...,,,
116_3_6_1.json,171,Dialog,Haruhi,「あのー、お取り込み中すみませんが……」,"Um, sorry to bother you, but...",,,
116_3_6_1.json,178,Dialog,Kyoya,「どうした？」,What is it?,,,
116_3_6_1.json,181,Dialog,Haruhi,「どんな勝負をするんですか？」,What kind of match are we playing?,,,
116_3_6_1.json,189,Dialog,Leo,「あれ……。みんなには伝えてないの？」,"Hmm... You haven't told everyone
else?",,,
116_3_6_1.json,195,Dialog,Kyoya,「いろいろと準備がありまして、勝負の内容に,"I have various preparations to make,",,,
116_3_6_1.json,196,Dialog,Kyoya,ついては当日、レオ君から説明していただけれ,so I'd like Reo-kun to explain the,,,
116_3_6_1.json,197,Dialog,Kyoya,ばと」,details on the day of the match.,,,
116_3_6_1.json,198,Dialog,Kyoya,……わざとだ。絶対にわざとだ。,"...That was on purpose. Definitely
on purpose!",,,
116_3_6_1.json,203,Dialog,Leo,「そうですか……。では、発表しますね」,"I see... Then, let me announce it.",,,
116_3_6_1.json,210,Dialog,Leo,「勝負は３回戦。『ネコ探し』、『金魚すく,"The contest has three rounds: 'Cat
Hunt,'",,,
116_3_6_1.json,211,Dialog,Leo,い』、『大食い対決』です」,"'Goldfish Scoop,' and 'Eating
Contest.'",,,
116_3_6_1.json,213,Dialog,Leo,……いったいどういう基準で選んだんだろう。,"What kind of standards are you using
anyway?",,,
116_3_6_1.json,227,Dialog,Hikaru,「金魚すくいってナニ？」,What's goldfish scooping?,,,
116_3_6_1.json,230,Dialog,Kaoru,「金魚をすくう？　それって釣りじゃないよ,Go fishing for goldfish? That's,,,
116_3_6_1.json,231,Dialog,Kaoru,ね？」,"not really fishing, is it?",,,
116_3_6_1.json,232,Dialog,Kaoru,そっか……。みんな金魚すくいなんて、知らな,Oh... So everyone doesn't know,,,
116_3_6_1.json,233,Dialog,Kaoru,いんだ。,about goldfish scooping.,,,
116_3_6_1.json,243,Dialog,Tamaki,「説明しよう！　金魚すくいとは、苦しむ金魚,"Let me explain! Goldfish scooping is
a",,,
116_3_6_1.json,244,Dialog,Tamaki,たちを投網で救い出すという、博愛精神に満ち,"sport filled with compassion, where
you",,,
116_3_6_1.json,245,Dialog,Tamaki,あふれた競技なのだ！！」,"rescue suffering goldfish with a
net!!",,,
116_3_6_1.json,247,Dialog,Haruhi,「ウソを教えないでください環先輩」,"Don't teach me lies, Tama-chan.",,,
116_3_6_1.json,253,Dialog,Tamaki,「……え？　確かに昨日、鏡夜から……」,"...Huh? You're right, Kyoya did...",,,
116_3_6_1.json,261,Dialog,Kyoya,「そんな説明をした覚えはないが？」,"I don't recall explaining it that
way.",,,
116_3_6_1.json,268,Dialog,Tamaki,環先輩はどうでもいいとして……。,"I don't care about you,
Tamaki-senpai...",,,
116_3_6_1.json,283,Dialog,Haruhi,「金魚すくいは、泳いでいる金魚を『ポイ』っ,"Goldfish scooping is a game where
you scoop",,,
116_3_6_1.json,284,Dialog,Haruhi,ていう道具ですくう遊びだよ。競技としても有,"up swimming goldfish with a 'poi'
tool.",,,
116_3_6_1.json,285,Dialog,Haruhi,名なんだけどね」,It's also famous as a competition!,,,
116_3_6_1.json,294,Dialog,Hikaru,「なんだ、簡単そうじゃん」,It's easy.,,,
