file,id,type,speaker,jp,current_english,suggested_english,notes,status
109_2_5.json,8,Dialog,Kyoya,「ハルヒ……、ちょっと」,Haruhi... a moment.,,,
109_2_5.json,10,Dialog,Kyoya,鏡夜先輩に呼び出されて、お客さんのいない場,"Kyoya-senpai calls me over, and we
move",,,
109_2_5.json,11,Dialog,Kyoya,所まで来る。,somewhere away from the guests.,,,
109_2_5.json,16,Dialog,Kyoya,「……お前の接客態度は消極的過ぎる」,"...Your attitude toward hosting is
far too passive.",,,
109_2_5.json,18,Dialog,Haruhi,「……はい」,...Yes.,,,
109_2_5.json,19,Dialog,Haruhi,確かに、営業中なのに接客しないことが多かっ,"He is right. Even during club hours,
there were probably",,,
109_2_5.json,20,Dialog,Haruhi,たかもしれない……。,"a lot of times when I was not really
serving anyone...",,,
109_2_5.json,28,Dialog,Kyoya,「以前、警告したはずだ。借金を返済すること,"I warned you before. Paying off your
debt",,,
109_2_5.json,29,Dialog,Kyoya,も重要だが、お前自身がホスト部にいて楽しめ,"is important, but if you cannot
enjoy",,,
109_2_5.json,30,Dialog,Kyoya,ないのであれば――」,being in the Host Club yourself--,,,
109_2_5.json,31,Dialog,Kyoya,鏡夜先輩は、冷たい口調で言い放った。,Kyoya-senpai says it in an icy tone.,,,
109_2_5.json,39,Dialog,Kyoya,「お前は、ここにいる資格がない。今日限りで,You have no right to be here. As of,,,
109_2_5.json,40,Dialog,Kyoya,ホスト部は辞めてもらう」,"today, you will leave the Host Club.",,,
109_2_5.json,42,Dialog,Haruhi,「えっ！？　そんな……」,Huh!? But...,,,
109_2_5.json,47,Dialog,Kyoya,「借金のことは忘れてもらって構わない。,You may forget about the debt.,,,
109_2_5.json,48,Dialog,Kyoya,……ここには、もう二度と来るな」,...Do not ever come here again.,,,
109_2_5.json,49,Dialog,Kyoya,鏡夜先輩の言葉をかみしめながら部室を出る。,"I leave the clubroom with
Kyoya-senpai's words weighing on me.",,,
109_2_5.json,52,Dialog,Kyoya,……ある意味、これで自分は自由になれたのか,"...In one sense, maybe this",,,
109_2_5.json,53,Dialog,Kyoya,もしれない。,means I am free now.,,,
109_2_5.json,54,Dialog,,でも……。,But...,,,
109_2_5.json,56,Dialog,,青い空を見上げる。,I look up at the blue sky.,,,
109_2_5.json,57,Dialog,,もっと積極的に行動すれば良かった……。,"I should have acted more
proactively...",,,
109_2_5.json,58,Dialog,,何でだろう？　なんだか胸に穴があいた感じが,Why is that? It feels like there,,,
109_2_5.json,59,Dialog,,する……。,is a hole in my chest...,,,
109_2_5.json,67,Dialog,,#Color[7]#Scale[1.8]ホスト部営業中,#Color[7]#Scale[1.8]Host Club Open,,,
109_2_5.json,68,Dialog,,今日も、いつも通りホスト部の部活が始まった。,"Today, Host Club activities begin as
usual again.",,,
109_2_5.json,80,Dialog,,さて、きちんと接客しないとなあ。どこかのヘ,"Now then, I need to host properly.
Maybe",,,
109_2_5.json,81,Dialog,,ルプに入ろうかな？,I should help at one of the tables.,,,
109_2_5.json,82,Dialog,,今、手の足りなそうなのは……。,"Right now, the ones who look
short-handed are...",,,
109_2_5.json,83,Dialog,,環先輩か鏡夜先輩のところかな。どっちのヘル,"Tamaki-senpai or Kyoya-senpai,",,,
109_2_5.json,84,Dialog,,プに入ろう……。,maybe. Which one should I help?,,,
109_2_5.json,85,Choice,,環先輩,Tamaki-senpai,,,
109_2_5.json,86,Choice,,鏡夜先輩,Kyoya-senpai,,,
109_2_5.json,87,Choice,,やめておこう,Leave it,,,
109_2_5.json,111,Dialog,,環先輩のテーブルにつく。,I join Tamaki-senpai's table.,,,
109_2_5.json,116,Dialog,Sakurazuka,「まあ、お詳しいのね環様って」,"My, you know so much, Tamaki-sama.",,,
109_2_5.json,121,Dialog,Tamaki,「ええ、桜塚姫。一言一句、すべて暗記するほ,"Yes, Princess Sakurazuka. I was so",,,
109_2_5.json,122,Dialog,Tamaki,どに。本当に感動しました」,moved that I memorized every word.,,,
109_2_5.json,127,Dialog,Sakurazuka,「今思い浮かべても、あのシーンには涙が出ま,Even thinking of that scene now,,,
109_2_5.json,128,Dialog,Sakurazuka,すわ……」,brings tears to my eyes...,,,
109_2_5.json,130,Dialog,Sakurazuka,今、ふたりが話題にしているものは……。,"What they are talking about right
now is...",,,
109_2_5.json,161,Dialog,Haruhi,「ああ、『千年の孤独』ですね？」,"Oh, A Thousand Years of Solitude,
right?",,,
109_2_5.json,167,Dialog,Tamaki,「ほう、ハルヒも観ていたとは」,"Oh? Haruhi, you watched it too?",,,
109_2_5.json,172,Dialog,Haruhi,「この間、テレビでですけど……」,On TV the other day...,,,
109_2_5.json,177,Dialog,Sakurazuka,「ステキよねえ、わたしもあんな燃えるような,"It is wonderful. I would love to
experience",,,
109_2_5.json,178,Dialog,Sakurazuka,恋をしてみたいわ」,a love that burns like that.,,,
109_2_5.json,182,Dialog,Sakurazuka,そう言って、うっとりとした瞳の桜塚さんの手,"As she says that with dreamy eyes,
Tamaki-senpai",,,
109_2_5.json,183,Dialog,Sakurazuka,を、環先輩はすかさず取る。,"promptly takes Sakurazuka-san's
hand.",,,
109_2_5.json,186,Dialog,Tamaki,「お相手は、僕でよろしいでしょうか……」,"Would you allow me to be your
partner...?",,,
109_2_5.json,192,Dialog,Sakurazuka,「まあ……、環様……」,Oh... Tamaki-sama...,,,
109_2_5.json,193,Dialog,Sakurazuka,桜塚さんが目をうるうるさせつつ、赤くなって,"Sakurazuka-san blushes shyly,",,,
109_2_5.json,194,Dialog,Sakurazuka,照れる。,her eyes glistening.,,,
109_2_5.json,195,Dialog,Sakurazuka,でも自分としては恋愛とかよりも――。,"But personally, instead of the
romance--",,,
109_2_5.json,197,Dialog,Haruhi,「自分は、どちらかといえば特撮がすごいなっ,"For me, I thought the special",,,
109_2_5.json,198,Dialog,Haruhi,て思いましたけどね」,effects were more impressive.,,,
109_2_5.json,204,Dialog,Tamaki,「ハルヒ……。もっと見るべき部分があるんじゃ,"Haruhi... Is there not something
else you should",,,
109_2_5.json,205,Dialog,Tamaki,ないか？　ほら、恋愛映画なんだし」,"be looking at? It is a romance film,
after all.",,,
109_2_5.json,207,Dialog,Haruhi,「興味がないので……」,I am not interested...,,,
109_2_5.json,228,Dialog,,……あれ？,...Huh?,,,
109_2_5.json,230,Dialog,Tamaki,「『千年の孤独』という映画なのだが、ハルヒ,"It is a film called A Thousand Years
of Solitude.",,,
109_2_5.json,231,Dialog,Tamaki,は知らないか？」,"Have you not heard of it, Haruhi?",,,
109_2_5.json,232,Dialog,Tamaki,そういって、環先輩は残念そうな顔をする。,"Tamaki-senpai says that with a
disappointed look.",,,
109_2_5.json,234,Dialog,Sakurazuka,「……ハルヒ君、恋愛映画には興味ないのか,"...Haruhi-kun, are you not
interested",,,
109_2_5.json,235,Dialog,Sakurazuka,な？」,in romance films?,,,
