file,id,type,speaker,jp,current_english,suggested_english,notes,status
110_2_6.json,5,Dialog,,たどりついた場所は草津温泉……、のはずなん,The place we arrived at should,,,
110_2_6.json,6,Dialog,,だけど。,be Kusatsu Onsen... except.,,,
110_2_6.json,8,Dialog,,ここは本当に草津温泉？　……っていうか日本？,"Is this really Kusatsu Onsen? ...Or
for that matter, Japan?",,,
110_2_6.json,9,Dialog,,なんだか不安になってきた……。,"I am starting to feel kind of
uneasy...",,,
110_2_6.json,10,Dialog,,自分だけここで待っているように言われて、１,"They told me to wait here by myself,
so",,,
110_2_6.json,11,Dialog,,人で待たされることになったけど……。,"I ended up standing around alone,
but...",,,
110_2_6.json,12,Dialog,,先輩たちは何をしているんだろう？,I wonder what the senpais are doing.,,,
110_2_6.json,13,Dialog,,……もしかして、知らない間にアマゾンの奥地,"...Maybe they brought me somewhere
deep",,,
110_2_6.json,14,Dialog,,にでも連れてこられたのかも。,in the Amazon without me noticing.,,,
110_2_6.json,15,Dialog,,見渡す限り、まわりにはジャングル。,"As far as I can see, there is jungle
all around.",,,
110_2_6.json,17,Dialog,,目の前には温泉と言うより、巨大プール。,"In front of me is less a hot spring
than a gigantic pool.",,,
110_2_6.json,18,Dialog,,いや、巨大プールというより、人工海岸だ。,"No, less a gigantic pool than an
artificial beach.",,,
110_2_6.json,19,Dialog,,……入ってるの全部お湯だけど。,"...Though it is all filled with hot
water.",,,
110_2_6.json,27,Dialog,Tamaki,「ハルヒ〜、またせたな！」,"Haruhi, sorry to keep you waiting!",,,
110_2_6.json,28,Dialog,Tamaki,やっと環先輩が走りよってきた。,"Tamaki-senpai finally came running
over.",,,
110_2_6.json,41,Dialog,Hikaru,「どう、この水着？」,"Well? What do you think of this
swimsuit?",,,
110_2_6.json,43,Dialog,Kaoru,「似合う？」,Does it suit me?,,,
110_2_6.json,48,Dialog,Haruhi,次々と、水着になって現れる。,"One after another, they appear in
swimsuits.",,,
110_2_6.json,50,Dialog,Haruhi,「それよりも、ここが何なのかがわからないん,"More importantly, I still do not
understand what",,,
110_2_6.json,51,Dialog,Haruhi,ですけど。温泉……、ですよね？」,"this place is. It is... a hot
spring, right?",,,
110_2_6.json,52,Dialog,Haruhi,指定された草津の【スパリゾート・フェニック,"The designated place in Kusatsu, Spa
Resort Phoenix, was",,,
110_2_6.json,53,Dialog,Haruhi,ス】は、その名前の通りの立派な建物だった。,"every bit the splendid building its
name suggested.",,,
110_2_6.json,54,Dialog,Haruhi,全天候型のまさにリゾート。,"An all-weather resort in the truest
sense.",,,
110_2_6.json,55,Dialog,Haruhi,ホントに草津温泉なの？　と言いたくなるよう,"It is such a lavish facility that it
makes me want to ask,",,,
110_2_6.json,56,Dialog,Haruhi,な豪華な施設で、なんだかもう、これって……。,"is this really Kusatsu Onsen?
Somehow, it is just...",,,
110_2_6.json,57,Dialog,,まるで、本物の熱帯の密林にいる気分。,"It feels like being in a real
tropical jungle.",,,
110_2_6.json,59,Dialog,,……本物の熱帯の密林には、温泉も湯気もない,"...Though a real tropical jungle
probably",,,
110_2_6.json,60,Dialog,,だろうけど。,would not have hot springs or steam.,,,
110_2_6.json,61,Dialog,,確かに入り口を通って建物のなかに入ったし、,"I definitely came into the building
through the entrance,",,,
110_2_6.json,62,Dialog,,見上げれば天井もある。,"and when I look up, there is a
ceiling.",,,
110_2_6.json,63,Dialog,,でも、これって、草津の温泉には見えない。,"But this does not look like a hot
spring in Kusatsu.",,,
110_2_6.json,64,Dialog,,屋内プールと呼ぶにはスケールが大きすぎる。,"It is far too huge to call an indoor
pool.",,,
