file,id,type,speaker,jp,current_english,suggested_english,notes,status
107_2_3.json,8,Dialog,Kyoya,「ハルヒ……、ちょっと」,Haruhi... a moment.,,,
107_2_3.json,9,Dialog,Kyoya,たまには外でお弁当を食べようと、ちょうどよ,I am looking for a good place to,,,
107_2_3.json,10,Dialog,Kyoya,さそうな場所を探しているとき、鏡夜先輩から,eat my bento outside for once when,,,
107_2_3.json,11,Dialog,Kyoya,声をかけられた。,Kyoya-senpai calls out to me.,,,
107_2_3.json,16,Dialog,Kyoya,「……お前の接客態度は消極的過ぎる」,"...Your attitude toward hosting is
far too passive.",,,
107_2_3.json,18,Dialog,Haruhi,「……はい」,...Yes.,,,
107_2_3.json,19,Dialog,Haruhi,確かに、営業中なのに接客しないことが多かっ,"He is right. Even during club hours,
there were probably",,,
107_2_3.json,20,Dialog,Haruhi,たかもしれない……。,"a lot of times when I was not really
serving anyone...",,,
107_2_3.json,28,Dialog,Kyoya,「以前、警告したはずだ。借金を返済すること,"I warned you before. Paying off your
debt",,,
107_2_3.json,29,Dialog,Kyoya,も重要だが、お前自身がホスト部にいて楽しめ,"is important, but if you cannot
enjoy",,,
107_2_3.json,30,Dialog,Kyoya,ないのであれば――」,being in the Host Club yourself--,,,
107_2_3.json,31,Dialog,Kyoya,鏡夜先輩は、冷たい口調で言い放った。,Kyoya-senpai says it in an icy tone.,,,
107_2_3.json,39,Dialog,Kyoya,「お前は、ここにいる資格がない。今日限りで,You have no right to be here. As of,,,
107_2_3.json,40,Dialog,Kyoya,ホスト部は辞めてもらう」,"today, you will leave the Host Club.",,,
107_2_3.json,42,Dialog,Haruhi,「えっ！？　そんな……」,Huh!? But...,,,
107_2_3.json,47,Dialog,Kyoya,「借金のことは忘れてもらって構わない。,You may forget about the debt.,,,
107_2_3.json,48,Dialog,Kyoya,……今後、ホスト部へも来る必要はない」,"...There is no need for you to come
to the Host Club anymore.",,,
107_2_3.json,50,Dialog,Kyoya,それだけ言って、鏡夜先輩は歩いていった。,"After saying only that, Kyoya-senpai
walks away.",,,
107_2_3.json,52,Dialog,Kyoya,……ある意味、これで自分は自由になれたのか,"...In one sense, maybe this",,,
107_2_3.json,53,Dialog,Kyoya,もしれない。,means I am free now.,,,
107_2_3.json,54,Dialog,,でも……。,But...,,,
107_2_3.json,56,Dialog,,青い空を見上げる。,I look up at the blue sky.,,,
107_2_3.json,57,Dialog,,もっと積極的に行動すれば良かった……。,"I should have acted more
proactively...",,,
107_2_3.json,58,Dialog,,何でだろう？　なんだか胸に穴があいた感じが,Why is that? It feels like there,,,
107_2_3.json,59,Dialog,,する……。,is a hole in my chest...,,,
107_2_3.json,88,Dialog,,たまには外でお弁当を食べようと、ちょうどよ,I am looking for a good place to eat,,,
107_2_3.json,89,Dialog,,さそうな場所を探していると――。,my bento outside for once when--,,,
107_2_3.json,96,Dialog,Kyoya,「ハルヒ、ちょっといいか？」,"Haruhi, do you have a moment?",,,
107_2_3.json,97,Dialog,Kyoya,鏡夜先輩から声をかけられた。,Kyoya-senpai calls out to me.,,,
