file,id,type,speaker,jp,current_english,suggested_english,notes,status
114_3_4.json,4,Dialog,,キーンコーンカーンコーン。,Bing-bong-ring-bong.,,,
114_3_4.json,5,Dialog,,今日の授業もお終い。,Class dismissed for today.,,,
114_3_4.json,6,Dialog,,本当ならこのまま部室に行くところなんだけ,I should head to the club,,,
114_3_4.json,7,Dialog,,ど……。,room right now...,,,
114_3_4.json,20,Dialog,,環先輩と鏡夜先輩のところに行かないと。,"I have to go see Senpai and
Kyoya-senpai.",,,
114_3_4.json,22,Dialog,,あれ？　あんなところに、環先輩と鏡夜先輩が,"Huh? There's Tama-chan and
Kyoya-senpai over",,,
114_3_4.json,23,Dialog,,いるけど……。どこに行くんだろ？,there... Wonder where they're going.,,,
114_3_4.json,27,Dialog,,こんなところに来てどうするのかな？,What are you doing here?,,,
114_3_4.json,28,Dialog,,黙ってついてきたから、なんとなく声をかけに,It's awkward to talk to you since,,,
114_3_4.json,29,Dialog,,くいんだけど……。,you just followed me in silence...,,,
114_3_4.json,30,Dialog,,環先輩と鏡夜先輩……、どっちかに話しかけよ,Should I talk to Tama-chan,,,
114_3_4.json,31,Dialog,,うかな。,or Kyoya-senpai?,,,
114_3_4.json,32,Choice,,環先輩に,To Tama-chan~!,,,
114_3_4.json,33,Choice,,鏡夜先輩に,Talk to Kyoya-senpai,,,
114_3_4.json,46,Dialog,,環先輩に話しかけようとすると――。,When I try to talk to Senpai... --,,,
114_3_4.json,53,Dialog,Tamaki,「ハルヒか……」,"Haruhi, huh...",,,
114_3_4.json,54,Dialog,Tamaki,声をかける直前に、環先輩がふり向いてつぶや,"Just before I spoke to him, Senpai",,,
114_3_4.json,55,Dialog,Tamaki,いた。,turned around and muttered.,,,
114_3_4.json,57,Dialog,Haruhi,「あれ、気づいてたんですか？」,"Oh, you noticed?",,,
114_3_4.json,65,Dialog,Kyoya,「……気がつかないとでも思っていたのか」,...Did you think I wouldn't notice?,,,
114_3_4.json,67,Dialog,Haruhi,「あははは……」,Hahaha...,,,
114_3_4.json,72,Dialog,Tamaki,「……すべて、俺の責任なんだ」,It's all my fault.,,,
114_3_4.json,74,Dialog,Haruhi,「……環先輩？」,...Tama-chan?,,,
114_3_4.json,80,Dialog,Kyoya,「昨夜から考え込んで一睡もしなかった挙げ句、,"I've been brooding since last night
and haven't slept",,,
114_3_4.json,81,Dialog,Kyoya,自己嫌悪に陥ったらしい」,"at all, apparently leading to
self-loathing.",,,
114_3_4.json,83,Dialog,Haruhi,「そんなに悩まなくても……」,You don't have to worry so much...,,,
114_3_4.json,88,Dialog,Tamaki,「鏡夜にも、迷惑ばかり……」,"I'm just causing trouble for you
too, Kyoya...",,,
114_3_4.json,93,Dialog,Kyoya,「……ハルヒ、あとは頼む」,"...Haruhi, I'm counting on you.",,,
114_3_4.json,96,Dialog,Kyoya,鏡夜先輩は、もう手におえないとばかりに身を,Kyoya-senpai gave up and folded,,,
114_3_4.json,97,Dialog,Kyoya,引くと、腕を組んで目を閉じてしまった。,"his arms, closing his eyes.",,,
114_3_4.json,99,Dialog,Kyoya,しょうがないなあ。このままにしておくわけに,Can't be helped. We can't,,,
114_3_4.json,100,Dialog,,もいかないし。,just leave it like this.,,,
