file,id,type,speaker,jp,current_english,suggested_english,notes,status
122_4_6.json,16,Dialog,,#Color[7]#Scale[1.8]デパート　１階　案内板前,#Color[7]#Scale[1.8]Lobby information desk!,,,
122_4_6.json,17,Dialog,,土曜日は、人が多いなあ……。,"There are so many people on
Saturdays...",,,
122_4_6.json,18,Dialog,,この人込みのなかを、あの無駄にキラキラした,"I'd rather not walk through this
crowd",,,
122_4_6.json,19,Dialog,,人たちと歩くのは、ちょっと遠慮したい。,with those overly sparkly people.,,,
122_4_6.json,20,Dialog,,……少し離れて歩こうかな？　できればだけど,...Maybe we should walk a bit apart?,,,
122_4_6.json,21,Dialog,,ね。,Unless you have a better idea.,,,
122_4_6.json,24,Dialog,,そろそろ時間だけど……。,It's almost time...,,,
122_4_6.json,41,Dialog,Tamaki,「ハルヒー！　待たせたか……、にゃ？」,Haruhi! Did I make you wait... nya?,,,
122_4_6.json,46,Dialog,Tamaki,「スカートじゃない……」,It's not a skirt...,,,
122_4_6.json,48,Dialog,Haruhi,「……会ったそばから人のカッコに文句つけな,"Stop criticizing people's
appearances",,,
122_4_6.json,49,Dialog,Haruhi,いでください」,right after meeting them...,,,
122_4_6.json,53,Dialog,Haruhi,いきなり失礼な人だなあ……。,What a rude person...,,,
122_4_6.json,55,Dialog,Haruhi,「あれ？　鏡夜先輩は一緒じゃないんですか？」,Hey? Where's Kyoya-senpai?,,,
122_4_6.json,67,Dialog,Tamaki,「鏡夜の家へ迎えに寄ったんだが――」,"I dropped by your house to pick you
up--",,,
122_4_6.json,71,Dialog,Tamaki,「鏡夜、鏡夜！　ほら、早く起きろ！　かわい,"Kyoya, Kyoya! Wake up! My princess",,,
122_4_6.json,72,Dialog,Tamaki,い娘が待っているぞ！」,is waiting for you!,,,
122_4_6.json,79,Dialog,Kyoya,「うるさい……」,Shut up...,,,
122_4_6.json,81,Dialog,Tamaki,「…………え？」,...Huh?,,,
122_4_6.json,90,Dialog,Kyoya,「行くと約束した覚えはない。行きたきゃ勝手,I never promised to go. If you,,,
