file,id,type,speaker,jp,current_english,suggested_english,notes,status
105_2_1.json,9,Dialog,Kyoya,「ハルヒ……、ちょっと」,Haruhi... a moment.,,,
105_2_1.json,11,Dialog,Kyoya,突然鏡夜先輩に呼び出されて、お客さんのいな,"Kyoya-senpai suddenly calls me over,
and",,,
105_2_1.json,12,Dialog,Kyoya,い場所まで来る。,"we move somewhere away from the
guests.",,,
105_2_1.json,17,Dialog,Kyoya,「……お前の接客態度は消極的過ぎる」,"...Your attitude toward hosting is
far too passive.",,,
105_2_1.json,19,Dialog,Haruhi,「……はい」,...Yes.,,,
105_2_1.json,20,Dialog,Haruhi,確かに、営業中なのに接客しないことが多かっ,"He is right. Even during club hours,
there were probably",,,
105_2_1.json,21,Dialog,Haruhi,たかもしれない……。,"a lot of times when I was not really
serving anyone...",,,
105_2_1.json,29,Dialog,Kyoya,「以前、警告したはずだ。借金を返済すること,"I warned you before. Paying off your
debt",,,
105_2_1.json,30,Dialog,Kyoya,も重要だが、お前自身がホスト部にいて楽しめ,"is important, but if you cannot
enjoy",,,
105_2_1.json,31,Dialog,Kyoya,ないのであれば――」,being in the Host Club yourself--,,,
105_2_1.json,32,Dialog,Kyoya,鏡夜先輩は、冷たい口調で言い放った。,Kyoya-senpai says it in an icy tone.,,,
105_2_1.json,40,Dialog,Kyoya,「お前は、ここにいる資格がない。今日限りで,You have no right to be here. As of,,,
105_2_1.json,41,Dialog,Kyoya,ホスト部は辞めてもらう」,"today, you will leave the Host Club.",,,
105_2_1.json,43,Dialog,Haruhi,「えっ！？　そんな……」,Huh!? But...,,,
105_2_1.json,48,Dialog,Kyoya,「借金のことは忘れてもらって構わない。,You may forget about the debt.,,,
105_2_1.json,49,Dialog,Kyoya,……ここには、もう二度と来るな」,...Do not ever come here again.,,,
105_2_1.json,50,Dialog,Kyoya,鏡夜先輩の言葉をかみしめながら、部室を出る。,"I leave the clubroom with
Kyoya-senpai's words weighing on me.",,,
105_2_1.json,53,Dialog,Kyoya,……ある意味、これで自分は自由になれたのか,"...In one sense, maybe this",,,
105_2_1.json,54,Dialog,Kyoya,もしれない。,means I am free now.,,,
