file,id,type,speaker,jp,current_english,suggested_english,notes,status
115_3_5.json,4,Dialog,,キーンコーンカーンコーン。,Bing-bong-ching-bong.,,,
115_3_5.json,5,Dialog,,今日の授業もお終い。,Class dismissed for today.,,,
115_3_5.json,6,Dialog,,ホスト部もお休みだし、少しだけ図書室に寄っ,"Since Host Club's off today, let's
drop",,,
115_3_5.json,7,Dialog,,てから帰ろう。,by the library before heading home.,,,
115_3_5.json,9,Dialog,,図書室に寄る途中で――。,On my way to the library--.,,,
115_3_5.json,16,Dialog,Leo,「ハルヒくん」,Haruhi-kun.,,,
115_3_5.json,18,Dialog,Haruhi,「あ、こんにちは……」,Hi... hello...,,,
115_3_5.json,19,Dialog,Haruhi,明日まで会わないと思っていたレオさんに声を,"I was approached by Leo-san whom I
thought",,,
115_3_5.json,20,Dialog,Haruhi,かけられた。,I wouldn't see until tomorrow.,,,
115_3_5.json,22,Dialog,Haruhi,「今日は、どうしたんですか？」,What's up today?,,,
115_3_5.json,27,Dialog,Leo,「明日のことを、鏡夜くんと話しに来たんだよ」,"I came to talk about tomorrow with
you, Kyoya-kun.",,,
115_3_5.json,29,Dialog,Haruhi,「勝負の内容は――」,The contents of the bet are--,,,
115_3_5.json,37,Dialog,Leo,「言えないよ。お楽しみなんだから」,"You'll have to find out. It's a
surprise!",,,
115_3_5.json,38,Dialog,Leo,そう言ってレオさんは笑った。……本当に楽し,"That's what Leo said with a laugh.
...It really",,,
115_3_5.json,39,Dialog,Leo,みにしてるって感じがする。,"feels like he's looking forward to
it.",,,
115_3_5.json,44,Dialog,Leo,「それより、ボクのせいでいろいろ迷惑をかけ,Sorry for causing you,,,
115_3_5.json,45,Dialog,Leo,てごめんね」,trouble because of me.,,,
115_3_5.json,47,Dialog,Haruhi,「いえ、そんな……」,"No, that's not true...",,,
115_3_5.json,55,Dialog,Leo,「でも、ホスト部のみんなが元に戻ってくれた,But it's good to see that everyone,,,
115_3_5.json,56,Dialog,Leo,みたいで良かった」,in the Host Club is back to normal.,,,
115_3_5.json,64,Dialog,Ou,「勝手なことばかり言わないでください」,Stop saying selfish things.,,,
115_3_5.json,72,Dialog,Leo,「王……」,「King...」,,,
115_3_5.json,77,Dialog,Ou,「手早く用事を済ませてください。私には明日,"Please hurry up and finish what
you're doing.",,,
115_3_5.json,78,Dialog,Ou,のことで手配しなくてはならないことが――」,"I have to make arrangements for
tomorrow--",,,
115_3_5.json,86,Dialog,Gotokuji,「それなら先に戻ってろ」,Then go back to where you came from.,,,
115_3_5.json,91,Dialog,Ou,「何？」,What?,,,
115_3_5.json,96,Dialog,Gotokuji,「お前がレオについている必要はない」,You don't need to stick with Leo.,,,
115_3_5.json,102,Dialog,Ou,「護衛ごときが、私に指図を……」,"An escort like you telling me what
to do...",,,
115_3_5.json,112,Dialog,Leo,「ご、ごめんね、ハルヒくん。ボクらはこれ,"「S-Sorry, Haruhi-kun.",,,
115_3_5.json,113,Dialog,Leo,で――」,We'll stop here--」,,,
115_3_5.json,115,Dialog,Haruhi,「……はあ」,... Haa,,,
115_3_5.json,120,Dialog,Leo,「ほら、王も由綱もケンカしないでって言って,"Look, both of you,",,,
115_3_5.json,121,Dialog,Leo,るでしょ」,I said no fighting.,,,
115_3_5.json,123,Dialog,Leo,ケンカでも始めそうな２人に声をかけながら、,"While calling out to the two who
looked like they were about",,,
115_3_5.json,124,Dialog,Leo,レオさんは校舎のなかへ消えていった。,"to start a fight, Leo disappeared
inside the school building.",,,
115_3_5.json,126,Dialog,Leo,絢爛のホスト部って、みんなバラバラみたいだ,The Host Club seems,,,
115_3_5.json,127,Dialog,,なあ……。,pretty scattered...,,,
115_3_5.json,128,Dialog,,なんか図書室に寄る気分じゃなくなったし、今,"I don't feel like going to the
library",,,
115_3_5.json,129,Dialog,,日はもう帰ろう。,"anymore, so let's head home today.",,,
115_3_5.json,136,Dialog,Haruhi,「あれ、あそこにいるのは……」,Is that...?,,,
115_3_5.json,137,Dialog,Haruhi,倉賀野さんに桜塚さん、上賀茂さん……。ホス,"Kurakano-san, Sakurazaka-san,
Kamikamo-san...",,,
115_3_5.json,138,Dialog,Haruhi,ト部のお客さんたちだ。,They're customers of the Host Club.,,,
115_3_5.json,139,Dialog,Haruhi,最近はいろいろあって、ゆっくりお話もしてな,Lately we haven't had much time,,,
115_3_5.json,140,Dialog,Haruhi,いし……。ちょっと声をかけてみようかな。,to chat... I should say hello.,,,
115_3_5.json,141,Dialog,Haruhi,みんな帰るところだから、１人にしか声をかけ,I can only talk to one person,,,
115_3_5.json,142,Dialog,Haruhi,られないけど。,since everyone's leaving.,,,
115_3_5.json,143,Dialog,,……誰にしようかな。,...Who should I choose?,,,
115_3_5.json,144,Choice,,倉賀野さん,Kurakano-san,,,
115_3_5.json,145,Choice,,桜塚さん,Sakurazuka-san,,,
115_3_5.json,146,Choice,,上賀茂さん,Kamikamo-san,,,
115_3_5.json,147,Choice,,声をかけない,Don't talk to her.,,,
