file,id,type,speaker,jp,current_english,suggested_english,notes,status
103_1_3.json,4,Dialog,,#Color[7]#Scale[1.8]ホスト部営業中,#Color[7]#Scale[1.8]Host Club Open for Business,,,
103_1_3.json,5,Dialog,,昨日の暖かい天気と違って、今日は晴れてはい,"Unlike yesterday's warm weather,
today",,,
103_1_3.json,6,Dialog,,るけれど少し肌寒い。,is sunny but a little chilly.,,,
103_1_3.json,15,Dialog,Tamaki,「寒さに震えているのですか？　ですが、姫か,"Are you trembling from the cold?
Then",,,
103_1_3.json,16,Dialog,Tamaki,らの愛をいただけない僕のほうが、もっとこご,"pity me, princess, for without your
love",,,
103_1_3.json,17,Dialog,Tamaki,えているのです。暖めてください、僕を」,"I am far colder. Please, warm me.",,,
103_1_3.json,26,Dialog,Kyoya,「……今日は温かい飲み物を用意しておいたほ,...We had better prepare,,,
103_1_3.json,27,Dialog,Kyoya,うがいいな」,warm drinks today.,,,
103_1_3.json,46,Dialog,Kaoru,「光、寒いよ……」,"Hikaru, I am cold...",,,
103_1_3.json,52,Dialog,Hikaru,「大丈夫。ほら、昨日の夜みたいに僕の手を握っ,"It is okay. Here, hold my hand",,,
103_1_3.json,53,Dialog,Hikaru,て……」,like you did last night...,,,
103_1_3.json,66,Dialog,Honey,「ココアにマシュマロを入れると、おいしいん,Cocoa tastes really good,,,
103_1_3.json,67,Dialog,Honey,だねえ」,with marshmallows in it.,,,
103_1_3.json,76,Dialog,Mori,「……そうか」,...I see.,,,
103_1_3.json,79,Dialog,Mori,天気が違っているくらいで、ホスト部はいつも,"The weather may be different, but",,,
103_1_3.json,80,Dialog,Mori,と変わらない。,the Host Club is the same as ever.,,,
103_1_3.json,81,Dialog,Mori,気がつくと、小百合が昨日と同じ場所にいた。,"When I looked over, Sayuri was in
the same spot as yesterday.",,,
103_1_3.json,82,Dialog,Mori,さて、これからどうしよう……。,"Now then, what should I do...",,,
103_1_3.json,89,Dialog,Kamikamo,「ハルヒくん」,Haruhi-kun.,,,
103_1_3.json,91,Dialog,Haruhi,「はい？　あ、上賀茂さん。いらっしゃいませ」,"Yes? Oh, Kamikamo-san. Welcome.",,,
103_1_3.json,93,Dialog,Kamikamo,「よろしければ、わたくしのお相手をしてくれな,"If you would not mind, might",,,
103_1_3.json,94,Dialog,Kamikamo,いかしら」,you keep me company?,,,
103_1_3.json,95,Dialog,Kamikamo,……どうしようかな。,...What should I do?,,,
103_1_3.json,96,Choice,Kamikamo,すみません……,Sorry...,,,
103_1_3.json,97,Choice,Kamikamo,喜んで,Gladly,,,
103_1_3.json,114,Dialog,,上賀茂さんには悪いけど……。,"I feel bad for Kamikamo-san, but...",,,
103_1_3.json,116,Dialog,Haruhi,「すみません、今は別の用事で……」,"I am sorry, I have something else
right now...",,,
103_1_3.json,121,Dialog,Kamikamo,「……残念ですわ。でもしかたありませんわね。,"...That is a shame. But I suppose it
cannot be helped.",,,
103_1_3.json,122,Dialog,Kamikamo,またね、ハルヒくん」,"See you later, Haruhi-kun.",,,
103_1_3.json,124,Dialog,Kamikamo,そのまま、上賀茂さんは１人で誰もいないテー,"With that, Kamikamo-san walked",,,
103_1_3.json,125,Dialog,Kamikamo,ブルに歩いていった。,alone to an empty table.,,,
103_1_3.json,134,Dialog,Kyoya,「何をしている」,What are you doing?,,,
103_1_3.json,136,Dialog,Haruhi,「……え？」,...Huh?,,,
103_1_3.json,149,Dialog,Tamaki,「ハルヒ。ホストたるもの、お誘いを断ること,"Haruhi. As a host, turning down",,,
103_1_3.json,150,Dialog,Tamaki,は、良くないんじゃないかな」,an invitation is not exactly wise.,,,
103_1_3.json,155,Dialog,Kyoya,「指名をもらえないと稼げない。お前はそれを,You cannot earn if you do not get,,,
103_1_3.json,156,Dialog,Kyoya,忘れたのか？」,requests. Have you forgotten that?,,,
103_1_3.json,161,Dialog,Tamaki,「……まだ間に合うよ」,...It is not too late.,,,
103_1_3.json,163,Dialog,Haruhi,「はい、すみません」,"Yes, sorry.",,,
103_1_3.json,166,Dialog,Haruhi,慌てて上賀茂さんのいるテーブルへと向かった。,"I hurried over to Kamikamo-san's
table.",,,
103_1_3.json,180,Dialog,Hikaru & Kaoru,「何やってんの、ハルヒ」,"What are you doing, Haruhi?",,,
103_1_3.json,182,Dialog,Haruhi,「何って？」,What do you mean?,,,
103_1_3.json,187,Dialog,Hikaru,「せっかくの指名なんだから、断っちゃダメじゃ,It is a request. You cannot,,,
103_1_3.json,188,Dialog,Hikaru,ん」,just turn it down.,,,
103_1_3.json,193,Dialog,Kaoru,「そんなことしてたら、いつまでたっても借金,"If you keep doing that, you will",,,
103_1_3.json,194,Dialog,Kaoru,は返せないよ？」,never pay off your debt.,,,
103_1_3.json,195,Dialog,Kaoru,……そうだった。,...Right.,,,
103_1_3.json,203,Dialog,Kaoru,「行ってきなよ、まだ間に合うから」,Go on. There is still time.,,,
103_1_3.json,205,Dialog,Haruhi,「わかった、ありがとう」,"Got it, thanks.",,,
103_1_3.json,208,Dialog,Haruhi,２人に言われて、自分は上賀茂さんのいるテー,"After they said that, I headed",,,
103_1_3.json,209,Dialog,Haruhi,ブルへと向かった。,to Kamikamo-san's table.,,,
103_1_3.json,212,Dialog,,くいくいと、制服のすそが引っぱられた。,"Someone tugged lightly at the hem of
my uniform.",,,
103_1_3.json,219,Dialog,Honey,「ハルちゃんらしくないね、だいじょうぶ？」,"That is not like you,
Haru-chan. Are you okay?",,,
103_1_3.json,232,Dialog,Mori,「……指名は断らないほうがいい」,"...You should not turn down
requests.",,,
103_1_3.json,237,Dialog,Honey,「上賀茂ちゃんに、ちゃんとごめんなさいして,Make sure you apologize properly,,,
103_1_3.json,238,Dialog,Honey,ね」,to Kamikamo-chan.,,,
103_1_3.json,240,Dialog,Haruhi,「はい、わかりました」,"Yes, understood.",,,
103_1_3.json,243,Dialog,Haruhi,２人に言われて、自分は上賀茂さんのいるテー,"After they said that, I headed",,,
103_1_3.json,244,Dialog,Haruhi,ブルへと向かった。,to Kamikamo-san's table.,,,
103_1_3.json,252,Dialog,Haruhi,「ええ、喜んで」,"Yes, gladly.",,,
103_1_3.json,258,Dialog,Kamikamo,「よろしいんですの？　ありがとう、ハルヒく,Is that all right? Thank,,,
103_1_3.json,259,Dialog,Kamikamo,ん」,"you, Haruhi-kun.",,,
103_1_3.json,260,Dialog,Kamikamo,そこまで喜ばれるとうれしいかも。,"When she is that happy about it, I
feel kind of glad too.",,,
103_1_3.json,262,Dialog,Haruhi,「お茶の用意をしますから、先にテーブルに行っ,"I will prepare the tea, so would",,,
103_1_3.json,263,Dialog,Haruhi,て待っててもらえますか？」,you mind waiting at the table?,,,
103_1_3.json,268,Dialog,Kamikamo,「ええ、楽しみにしていますわ」,"Yes. I will be looking forward to
it.",,,
103_1_3.json,270,Dialog,Kamikamo,さて、お茶の用意……、っと。,"Now, time to prepare the tea...",,,
103_1_3.json,271,Dialog,Kamikamo,そう思って歩き出そうとしたとき――。,"Just as I was about to start
walking--",,,
103_1_3.json,280,Dialog,Tamaki,「素晴らしいよ、ハルヒ」,"Splendid, Haruhi.",,,
103_1_3.json,288,Dialog,Kyoya,「この調子で指名を受けてくれ」,Keep accepting requests like this.,,,
103_1_3.json,290,Dialog,Haruhi,「はい、ありがとうございます」,"Yes, thank you.",,,
103_1_3.json,293,Dialog,Haruhi,それから、お茶の用意をして、上賀茂さんの待,"After that, I prepared the tea and
headed to",,,
103_1_3.json,294,Dialog,Haruhi,つテーブルへ向かった。,"the table where Kamikamo-san was
waiting.",,,
103_1_3.json,308,Dialog,Hikaru & Kaoru,「やるじゃん、ハルヒ」,"Not bad, Haruhi.",,,
103_1_3.json,310,Dialog,Haruhi,「……何が？」,...What is?,,,
103_1_3.json,318,Dialog,Hikaru & Kaoru,「さすがは天然ルーキー」,That is our natural rookie.,,,
103_1_3.json,320,Dialog,Haruhi,「……よくわかんないけど？」,...I do not really get it.,,,
103_1_3.json,325,Dialog,Hikaru,「指名があって」,You got a request.,,,
103_1_3.json,330,Dialog,Kaoru,「良かったねってこと」,"So, good for you.",,,
103_1_3.json,332,Dialog,Haruhi,「……ありがと」,...Thanks.,,,
103_1_3.json,333,Dialog,Haruhi,普通に言ってくれればいいのに。,"They could have just said it
normally.",,,
103_1_3.json,336,Dialog,Haruhi,それから、お茶の用意をして、上賀茂さんの待,"After that, I prepared the tea and
headed to",,,
103_1_3.json,337,Dialog,Haruhi,つテーブルへ向かった。,"the table where Kamikamo-san was
waiting.",,,
103_1_3.json,346,Dialog,Honey,「すごいねハルちゃん」,"That is amazing, Haru-chan.",,,
103_1_3.json,354,Dialog,Mori,「……良かったな」,...Good for you.,,,
103_1_3.json,356,Dialog,Haruhi,「はあ、ありがとうございます」,"Uh, thank you.",,,
103_1_3.json,357,Dialog,Haruhi,……そんなにほめられるようなことでもないと,...I do not think it is anything,,,
103_1_3.json,358,Dialog,Haruhi,思うんだけど。,worth that much praise.,,,
103_1_3.json,363,Dialog,Honey,「がんばってね。ハルちゃんならだいじょうぶ,Do your best. You will be,,,
103_1_3.json,364,Dialog,Honey,だから」,"fine, Haru-chan.",,,
103_1_3.json,366,Dialog,Haruhi,「はい、がんばってきます」,"Yes, I will do my best.",,,
103_1_3.json,369,Dialog,Haruhi,それから、お茶の用意をして、上賀茂さんの待,"After that, I prepared the tea and
headed to",,,
103_1_3.json,370,Dialog,Haruhi,つテーブルへ向かった。,"the table where Kamikamo-san was
waiting.",,,
103_1_3.json,383,Dialog,Kamikamo,「うふふ、ハルヒくんとお話できるなんて、う,Hehe. I am so happy I get to talk,,,
103_1_3.json,384,Dialog,Kamikamo,れしいわ」,"with you, Haruhi-kun.",,,
103_1_3.json,386,Dialog,Haruhi,「自分は、声をかけてもらえるなんて思ってい,I was surprised. I did not,,,
103_1_3.json,387,Dialog,Haruhi,ませんでしたから、びっくりしました」,think you would ask for me.,,,
103_1_3.json,393,Dialog,Kamikamo,「……環様と同じくらい、ハルヒくんも素敵で,...You are every bit as wonderful,,,
103_1_3.json,394,Dialog,Kamikamo,すわよ」,"as Tamaki-sama, Haruhi-kun.",,,
103_1_3.json,396,Dialog,Haruhi,「そう……、ですか？」,Is that... so?,,,
103_1_3.json,397,Dialog,Haruhi,よくわからないけど、とりあえず失礼のないよ,"I do not really understand, but for",,,
103_1_3.json,398,Dialog,Haruhi,うにしていよう。,now I should make sure I am polite.,,,
103_1_3.json,408,Dialog,,上賀茂さんのテーブルについて、どんな話をす,"At Kamikamo-san's table, I mostly",,,
103_1_3.json,409,Dialog,,ればいいのか分からないから基本的には聞き役,listen because I am not sure,,,
103_1_3.json,410,Dialog,,になっている。,what I should talk about.,,,
103_1_3.json,412,Dialog,Kamikamo,「――わたくし、驚いてしまいましたわ」,--I was quite surprised.,,,
103_1_3.json,413,Dialog,Kamikamo,うん、機嫌は悪くなさそう。,"Okay, she does not seem to be in a
bad mood.",,,
103_1_3.json,414,Dialog,Kamikamo,こういうときには、どんなふうに行動すればい,How should I act at,,,
103_1_3.json,415,Dialog,Kamikamo,いかな？,a time like this?,,,
103_1_3.json,417,Dialog,Kamikamo,テーブルについてから、上賀茂さんはずっと楽,"Ever since I sat down, Kamikamo-san",,,
103_1_3.json,418,Dialog,Kamikamo,しそうに話しかけてくれている。,has been happily chatting with me.,,,
103_1_3.json,420,Dialog,Kamikamo,「――素敵ですわよね」,--Is that not lovely?,,,
103_1_3.json,421,Dialog,Kamikamo,自分といえば、ほとんど聞き役に回ってるだけ,"As for me, I have mostly",,,
103_1_3.json,422,Dialog,Kamikamo,だし。,just been listening.,,,
103_1_3.json,423,Dialog,Kamikamo,何か行動しないと……。,I need to do something...,,,
103_1_3.json,427,Dialog,Kamikamo,「……そうですわね」,"...Yes, I suppose so.",,,
103_1_3.json,428,Dialog,Kamikamo,上賀茂さん、元気がないみたいだけど……。何,Kamikamo-san seems down...,,,
103_1_3.json,429,Dialog,Kamikamo,かあったのかな。,Did something happen?,,,
103_1_3.json,430,Dialog,Kamikamo,悩んでいるなら相談にのってあげられればいい,"If something is bothering her, I
would",,,
103_1_3.json,431,Dialog,Kamikamo,んだけど……。,like to help her talk it through...,,,
103_1_3.json,432,Dialog,Kamikamo,こんなときは、どうすればいいのかな？,"What should I do at a time like
this?",,,
103_1_3.json,435,Dialog,,めずらしく上賀茂さんの機嫌が良くないみた,Kamikamo-san seems,,,
103_1_3.json,436,Dialog,,い……。,unusually upset...,,,
