file,id,type,speaker,jp,current_english,suggested_english,notes,status
125_5_4.json,4,Dialog,,#Color[7]#Scale[1.8]お昼休み,#Color[7]#Scale[1.8]Lunch break!,,,
125_5_4.json,5,Dialog,,……はあ。,...Sigh.,,,
125_5_4.json,6,Dialog,,今日も光と馨は気まずい雰囲気だったなあ……。,"Hikaru and Kaoru were still awkward
around each other today...",,,
125_5_4.json,7,Dialog,,ほんと、どうなってるんだか。,What's going on?,,,
125_5_4.json,9,Dialog,,ひとりで考えていてもしょうがないし、誰かに,There's no point thinking about it,,,
125_5_4.json,10,Dialog,,話を聞いてみよう。,"alone, so I'll talk to someone.",,,
125_5_4.json,11,Dialog,,誰に聞いてみようかなと考えて――。思い浮か,"I wonder who I should ask... The
first",,,
125_5_4.json,12,Dialog,,んだのは……。,person that comes to mind is...,,,
125_5_4.json,38,Dialog,,……環先輩。,...Tama-chan.,,,
125_5_4.json,39,Dialog,,そうだ。環先輩に話を聞いてみよう。,Let's ask Tama-chan.,,,
125_5_4.json,42,Dialog,,教室をのぞいてみたけど、環先輩の姿は見あた,"I looked in the classroom,",,,
125_5_4.json,43,Dialog,,らなかった。,but I didn't see Tama-chan.,,,
125_5_4.json,44,Dialog,,……鏡夜先輩もいないみたいだし。,...Kyoya-senpai's not here either.,,,
125_5_4.json,45,Dialog,,うーん……。,Hmm...,,,
125_5_4.json,46,Dialog,,環先輩の行きそうなところ……。なんとなくだ,"I have an idea where Senpai might be
going...",,,
125_5_4.json,47,Dialog,,けど、心あたりがひとつある。,"I'm not sure, but I think I know one
place.",,,
125_5_4.json,48,Dialog,,いってみよう――。,Let's try it.,,,
125_5_4.json,56,Dialog,,やっぱり、ここにいた。,I knew it. You're here.,,,
125_5_4.json,58,Dialog,Haruhi,「ここにいたんですね……、環先輩」,I see... Tamaki-senpai.,,,
125_5_4.json,66,Dialog,Tamaki,「どうした。俺に会えなくて、とうとう禁断症,"What's wrong? Can't see me and
finally",,,
125_5_4.json,67,Dialog,Tamaki,状が出たのかにゃ？」,got withdrawal symptoms?,,,
125_5_4.json,69,Dialog,Haruhi,「そんな病気にはかかってません」,I don't have that illness.,,,
125_5_4.json,77,Dialog,Tamaki,「そうか……。でも、俺のことを捜してくれて,"Oh, I see... But you were looking",,,
125_5_4.json,78,Dialog,Tamaki,たんだな。ありがとう、ハルヒ」,"for me. Thanks, Haruhi.",,,
125_5_4.json,79,Dialog,Tamaki,誰に話を聞こうか考えて、ただ環先輩が浮かん,"I was just thinking about who to
talk",,,
125_5_4.json,80,Dialog,Tamaki,できただけなんだけど……。,"to, and sempai came to mind...",,,
125_5_4.json,81,Dialog,Tamaki,環先輩の表情がふっと和らいだのを見て、つい,I found myself nodding as I saw,,,
125_5_4.json,82,Dialog,Tamaki,自分はうなずいていた。,Senpai's expression soften.,,,
125_5_4.json,84,Dialog,Haruhi,「それより、お昼休みの馨と光のケンカなんで,"By the way, about Hikaru and",,,
125_5_4.json,85,Dialog,Haruhi,すけど……」,Kaoru's fight during lunch...,,,
125_5_4.json,90,Dialog,Tamaki,「む……、ああ……」,Mm... Ah...,,,
125_5_4.json,92,Dialog,Haruhi,「先輩たちは誰も止めに入らないし、ものすご,It was really weird no,,,
125_5_4.json,93,Dialog,Haruhi,く変でしたよ。……あれ、お芝居なんじゃない,one tried to stop them...,,,
125_5_4.json,94,Dialog,Haruhi,ですか？」,"Wait, is this a play?",,,
125_5_4.json,103,Dialog,Tamaki,「うう……」,「Uu...」,,,
125_5_4.json,105,Dialog,Haruhi,「自分にだけ秘密で、何か企んでるんじゃない,Aren't you plotting,,,
125_5_4.json,106,Dialog,Haruhi,ですか？」,something in secret?,,,
125_5_4.json,107,Dialog,Haruhi,環先輩は困ったような表情で、じっと黙ってい,Takashi looks troubled,,,
125_5_4.json,108,Dialog,Haruhi,る。,and stays silent.,,,
125_5_4.json,110,Dialog,Haruhi,「自分だけ何も知らないのは、イヤです」,"I don't like being the only one who
doesn't know anything.",,,
125_5_4.json,111,Dialog,Haruhi,自分もホスト部の一員だ。,I'm part of the Host Club too.,,,
125_5_4.json,119,Dialog,Tamaki,「そうか。……確かに、１人だけ話さないなん,"That's right... I suppose if one
person doesn't",,,
125_5_4.json,120,Dialog,Tamaki,て、家族じゃないよな」,"talk, they're not really a family.",,,
125_5_4.json,122,Dialog,Haruhi,「……それじゃあ」,...See you then.,,,
125_5_4.json,127,Dialog,Tamaki,「ああ、全部話そう。光と馨のケンカは、ハル,"Yeah, I'll tell you everything.
Hikaru and Kaoru's",,,
125_5_4.json,128,Dialog,Tamaki,ヒの考えている通りお芝居だ」,"fight is just an act, as Haruhi
thought.",,,
125_5_4.json,133,Dialog,Tamaki,「他にも、……いろいろなウワサ、耳にしてい,Have you heard other...,,,
125_5_4.json,134,Dialog,Tamaki,るだろう？」,rumors as well?,,,
125_5_4.json,136,Dialog,Haruhi,「はい。……須王に敵対するグループのしわざ,"Yeah... I wonder if it's not the
work",,,
125_5_4.json,137,Dialog,Haruhi,じゃないかって……」,of a group that opposes Sukawa...,,,
125_5_4.json,146,Dialog,Tamaki,「……鏡夜が、気づいたんだ」,...Kyoya figured it out.,,,
125_5_4.json,148,Dialog,Tamaki,そうつぶやいて、環先輩は今の状況について話,"Murmuring that, Senpai explained",,,
125_5_4.json,149,Dialog,Tamaki,してくれた。,the current situation.,,,
125_5_4.json,150,Dialog,Tamaki,補導事件は誰かに仕組まれたものであること、,"Someone set up the disciplinary
incident and",,,
125_5_4.json,151,Dialog,Tamaki,その裏で何者かが動いていること。,"someone's pulling the strings behind
it.",,,
125_5_4.json,152,Dialog,Tamaki,その人物はホスト部を不道徳な部活だと取り上,"That person would expose the Host
Club as an immoral",,,
125_5_4.json,153,Dialog,,げ、そこに理事長の息子が所属していることを,"club activity and at least try to
capitalize on the",,,
125_5_4.json,154,Dialog,,せめて――。,"fact that the board president's son
is a member--.",,,
125_5_4.json,155,Dialog,,理事長の座から失脚（しっきゃく）させて、須,"I plan to remove you from your
position",,,
125_5_4.json,156,Dialog,,王家の名に傷をつけるつもりだということ。,"as chairman and tarnish the Suou
name.",,,
125_5_4.json,157,Dialog,,それに対して、ホスト部のみんなは――。,"In response, everyone in the Host
Club--",,,
125_5_4.json,158,Dialog,,仕組んでいる相手を見つけ出すため、ギクシャ,"To find out who's behind this,",,,
125_5_4.json,159,Dialog,,クしたホスト部部員がぶつかり合う様子を見せ,I'll have to make the,,,
125_5_4.json,160,Dialog,,て……。,Host Club members clash...,,,
125_5_4.json,161,Dialog,,相手が動いたところで証拠をつかみ、すべてを,"It seems they're trying to catch
them",,,
125_5_4.json,162,Dialog,,解決しようとしているらしい。,in the act and solve everything.,,,
125_5_4.json,163,Dialog,,ちなみに自分が図書室で聞いたウワサは、鏡夜,"By the way, the rumor I heard in the",,,
125_5_4.json,164,Dialog,,先輩が流したものだった。,library was spread by Kyoya-senpai.,,,
125_5_4.json,173,Dialog,Tamaki,「すまない。みんなを巻き込んで……」,"I'm sorry. Dragging everyone into
this...",,,
125_5_4.json,175,Dialog,Haruhi,「環先輩のせいじゃありません」,It's not Tamaki-senpai's fault.,,,
125_5_4.json,180,Dialog,Tamaki,「優しいな、ハルヒは」,"You're so kind, Haruhi.",,,
125_5_4.json,181,Dialog,Tamaki,環先輩は、そう言って笑みを浮かべ――。,"Takashi, he says that with a
smile--.",,,
125_5_4.json,188,Dialog,,それから真面目な表情に変わる。,"Then he changes to a serious
expression.",,,
125_5_4.json,190,Dialog,Tamaki,「すべてが終わるまで……。あと少し待ってい,Please wait just a little longer...,,,
125_5_4.json,191,Dialog,Tamaki,てくれないか」,Until it's all over...,,,
125_5_4.json,193,Dialog,Tamaki,自分には関わらないで欲しい……。,I don't want you to get involved...,,,
125_5_4.json,194,Dialog,Tamaki,環先輩は、そう考えてるみたい。,Takashi thinks so.,,,
125_5_4.json,195,Dialog,Tamaki,だけど――。,But--.,,,
125_5_4.json,196,Dialog,Tamaki,話を聞かせてもらって事情はわかったから、そ,"I understand the situation after
hearing your",,,
125_5_4.json,197,Dialog,,れだけでいいなんて……。,"story, so there's no need for
anything more...",,,
125_5_4.json,198,Choice,,自分も家族です,I'm family too.,,,
125_5_4.json,199,Choice,,納得できません,I can't accept that.,,,
125_5_4.json,214,Dialog,Haruhi,「自分も家族です」,I'm family too.,,,
125_5_4.json,219,Dialog,Tamaki,「……ハルヒ」,「...Haruhi」,,,
125_5_4.json,221,Dialog,Haruhi,「環先輩は、いつも言ってるじゃないですか。,"You always say that, right?",,,
