file,id,type,speaker,jp,current_english,suggested_english,notes,status
106_2_2.json,9,Dialog,Kyoya,「ハルヒ……、ちょっと」,Haruhi... a moment.,,,
106_2_2.json,10,Dialog,Kyoya,ホスト部に向かう途中で、鏡夜先輩から声をか,"On my way to the Host Club,
Kyoya-senpai",,,
106_2_2.json,11,Dialog,Kyoya,けられた。,calls out to me.,,,
106_2_2.json,16,Dialog,Kyoya,「……お前の接客態度は消極的過ぎる」,"...Your attitude toward hosting is
far too passive.",,,
106_2_2.json,18,Dialog,Haruhi,「……はい」,...Yes.,,,
106_2_2.json,19,Dialog,Haruhi,確かに、営業中なのに接客しないことが多かっ,"He is right. Even during club hours,
there were probably",,,
106_2_2.json,20,Dialog,Haruhi,たかもしれない……。,"a lot of times when I was not really
serving anyone...",,,
106_2_2.json,28,Dialog,Kyoya,「以前、警告したはずだ。借金を返済すること,"I warned you before. Paying off your
debt",,,
106_2_2.json,29,Dialog,Kyoya,も重要だが、お前自身がホスト部にいて楽しめ,"is important, but if you cannot
enjoy",,,
106_2_2.json,30,Dialog,Kyoya,ないのであれば――」,being in the Host Club yourself--,,,
106_2_2.json,31,Dialog,Kyoya,鏡夜先輩は、冷たい口調で言い放った。,Kyoya-senpai says it in an icy tone.,,,
106_2_2.json,39,Dialog,Kyoya,「お前は、ここにいる資格がない。今日限りで,You have no right to be here. As of,,,
106_2_2.json,40,Dialog,Kyoya,ホスト部は辞めてもらう」,"today, you will leave the Host Club.",,,
106_2_2.json,42,Dialog,Haruhi,「えっ！？　そんな……」,Huh!? But...,,,
106_2_2.json,47,Dialog,Kyoya,「借金のことは忘れてもらって構わない。,You may forget about the debt.,,,
106_2_2.json,48,Dialog,Kyoya,……今後、ホスト部へも来る必要はない」,"...There is no need for you to come
to the Host Club anymore.",,,
106_2_2.json,50,Dialog,Kyoya,それだけ言って、鏡夜先輩は歩いていった。,"After saying only that, Kyoya-senpai
walks away.",,,
106_2_2.json,52,Dialog,Kyoya,……ある意味、これで自分は自由になれたのか,"...In one sense, maybe this",,,
106_2_2.json,53,Dialog,Kyoya,もしれない。,means I am free now.,,,
106_2_2.json,54,Dialog,,でも……。,But...,,,
106_2_2.json,56,Dialog,,青い空を見上げる。,I look up at the blue sky.,,,
106_2_2.json,57,Dialog,,もっと積極的に行動すれば良かった……。,"I should have acted more
proactively...",,,
106_2_2.json,58,Dialog,,何でだろう？　なんだか胸に穴があいた感じが,Why is that? It feels like there,,,
106_2_2.json,59,Dialog,,する……。,is a hole in my chest...,,,
106_2_2.json,66,Chapter name,,第２話　庶民文化の研究,Ep. 2: Commoner Culture,,,
106_2_2.json,88,Dialog,,ホスト部に向かう途中で――。,On my way to the Host Club--,,,
106_2_2.json,95,Dialog,Kyoya,「ハルヒ、ちょっといいか？」,"Haruhi, do you have a moment?",,,
106_2_2.json,96,Dialog,Kyoya,鏡夜先輩から声をかけられた。,Kyoya-senpai calls out to me.,,,
106_2_2.json,98,Dialog,Haruhi,「はい？」,Yes?,,,
106_2_2.json,103,Dialog,Kyoya,「お前がホスト部にいる理由はなんだ？」,"What is your reason for being in the
Host Club?",,,
106_2_2.json,105,Dialog,Haruhi,「借金を返すため、ですけど」,To pay back my debt.,,,
106_2_2.json,113,Dialog,Kyoya,「自覚はあるようだが、働きはいまひとつだな」,"You seem aware of that, but your
work leaves something to be desired.",,,
106_2_2.json,115,Dialog,Haruhi,「……頑張っているつもりなんですけど」,...I am trying my best.,,,
106_2_2.json,123,Dialog,Kyoya,「そうか。では、問題は別のところにありそう,I see. Then the problem,,,
106_2_2.json,124,Dialog,Kyoya,だな」,may lie elsewhere.,,,
106_2_2.json,126,Dialog,Haruhi,「それは……」,That is...,,,
106_2_2.json,131,Dialog,Kyoya,「ここにいることがお前にとって、意味のある,Whether being here has meaning,,,
106_2_2.json,132,Dialog,Kyoya,場所であるかどうか。そして、この時を楽しめ,for you. And whether you,,,
106_2_2.json,133,Dialog,Kyoya,るのかどうか、というところか」,can enjoy this time here.,,,
106_2_2.json,135,Dialog,Haruhi,「楽しむ……？」,Enjoy it...?,,,
106_2_2.json,136,Dialog,Haruhi,どうすればいいんだろう？　鏡夜先輩にしては、,"What am I supposed to do? For
Kyoya-senpai, this",,,
106_2_2.json,137,Dialog,Haruhi,珍しくまわりくどい言い方だけど。,"is an unusually roundabout way of
saying things.",,,
106_2_2.json,138,Dialog,Haruhi,……もっと接客すればいいのかな？,"...Maybe I should host more
actively?",,,
106_2_2.json,140,Dialog,Haruhi,「えっと、もう少し積極的に接客するように心,"Um, I will try to be a little more",,,
106_2_2.json,141,Dialog,Haruhi,掛けます」,proactive about serving guests.,,,
106_2_2.json,146,Dialog,Kyoya,「……なるほど。それもひとつの解釈だな」,"...I see. That is one
interpretation.",,,
106_2_2.json,148,Dialog,Kyoya,小さくため息をついて――、またあとでなと言っ,"He lets out a small sigh, says he",,,
106_2_2.json,149,Dialog,Kyoya,て歩いていった。,"will see me later, and walks away.",,,
106_2_2.json,157,Dialog,Haruhi,「何ですか、これは」,What is this?,,,
106_2_2.json,164,Dialog,Tamaki,「庶民菓子祭りに合わせて、部室の雰囲気を変,"I merely changed the clubroom
atmosphere",,,
106_2_2.json,165,Dialog,Tamaki,えてみただけなのだが。ハルヒには、気に入っ,"to match the Commoner Sweets
Festival.",,,
106_2_2.json,166,Dialog,Tamaki,てもらえたかにゃ？」,"Does Haruhi approve, meow?",,,
106_2_2.json,168,Dialog,Haruhi,「……いったい、いくらかかったんですか？」,...How much did all this cost?,,,
106_2_2.json,183,Dialog,Kaoru,「殿を無視して、いきなりお金の話って」,"Ignoring milord and going straight
to money talk?",,,
106_2_2.json,185,Dialog,Hikaru,「おそろしい子っ！」,What a terrifying child!,,,
106_2_2.json,187,Dialog,Haruhi,「これだけ変わってれば、誰だって気になるよ」,"Anyone would wonder when the room
has changed this much.",,,
106_2_2.json,195,Dialog,Hikaru & Kaoru,「ふーん、そーゆーもんなの」,"Hmm, so that is how it works.",,,
106_2_2.json,196,Dialog,Hikaru & Kaoru,つい忘れそうになるけど、ここにいると自分の,"I almost forget, but when I am here,
my sense",,,
106_2_2.json,197,Dialog,Hikaru & Kaoru,感覚のほうが普通じゃないんだった……。,"of normal is the one that is out of
place...",,,
106_2_2.json,206,Dialog,Kyoya,「オーダーメイドの着物を用意しなかった分、,"Since we did not prepare custom-made
kimono,",,,
106_2_2.json,207,Dialog,Kyoya,予算にはまだ余裕があるんだがな」,there is still room in the budget.,,,
106_2_2.json,208,Dialog,Kyoya,お金持ちの感覚にはついていけない……。,"I cannot keep up with rich people's
sense of money...",,,
106_2_2.json,215,Dialog,,お客さんが入ってくると、部室の様変わりにお,"When the guests come in, they gasp
at how different",,,
106_2_2.json,216,Dialog,,どろきの声が上がり、続いてテーブルに並ぶ、,"the clubroom looks, then their eyes
sparkle",,,
106_2_2.json,217,Dialog,,見たこともないお菓子に目を輝かせる。,"at the unfamiliar sweets lined up on
the tables.",,,
106_2_2.json,219,Dialog,,……みんな楽しそうだなあ。,"...Everyone looks like they are
having fun.",,,
106_2_2.json,220,Dialog,,こうしてみると、確かに部室の雰囲気が変わっ,"Seeing it like this, I can tell
changing the",,,
106_2_2.json,221,Dialog,,ていることは効果的だと思える。,"clubroom atmosphere really is
effective.",,,
106_2_2.json,222,Dialog,,さて、と。自分はどうしようかな。,Now then. What should I do?,,,
106_2_2.json,223,Choice,,倉賀野さん,Kurakano-san,,,
106_2_2.json,224,Choice,,桜塚さん,Sakurazuka-san,,,
106_2_2.json,225,Choice,,上賀茂さん,Kamikamo-san,,,
106_2_2.json,226,Choice,,……パスしよう,...I will pass,,,
106_2_2.json,248,Dialog,Kurakano,「駄菓子って、どんなものなのかしら」,I wonder what cheap sweets are like.,,,
106_2_2.json,250,Dialog,Haruhi,「みなさんのお口に合うかどうかわかりません,"I do not know whether they will suit
everyone's",,,
106_2_2.json,251,Dialog,Haruhi,けど、けっこうクセになるんですよね」,"tastes, but they can get pretty
addictive.",,,
106_2_2.json,256,Dialog,Kurakano,「それじゃあ、ハルヒ君に何か選んでもらおう,Then perhaps I will have Haruhi-kun,,,
106_2_2.json,257,Dialog,Kurakano,かな」,choose something for me.,,,
106_2_2.json,259,Dialog,Haruhi,「そうですねえ……」,Let's see...,,,
106_2_2.json,260,Dialog,Haruhi,倉賀野さんの前には、『あにまるキャンディ』,"In front of Kurakano-san are Animal
Candy",,,
106_2_2.json,261,Dialog,Haruhi,と『ぷるるんゼリー』がある。,and Pururun Jelly.,,,
106_2_2.json,262,Dialog,Haruhi,『あにまるキャンディ』は、名前の通り動物の,"Animal Candy is, as the name says,
candy shaped",,,
106_2_2.json,263,Dialog,Haruhi,形をしたアメ。『ぷるるんゼリー』は、鮮やか,"like animals. Pururun Jelly is a
strangely",,,
106_2_2.json,264,Dialog,Haruhi,な着色料で色づけされた奇妙な弾力のゼリー。,"springy jelly colored with bright
food dye.",,,
106_2_2.json,265,Dialog,Haruhi,どっちにしようかな？,Which one should I choose?,,,
106_2_2.json,266,Choice,,あにまるキャンディ,Animal Candy,,,
106_2_2.json,267,Choice,,ぷるるんゼリー,Pururun Jelly,,,
106_2_2.json,281,Dialog,Haruhi,「こちらはどうでしょう？」,How about this one?,,,
106_2_2.json,287,Dialog,Kurakano,「かわいいですね、このキャンディ」,This candy is cute.,,,
106_2_2.json,288,Dialog,Kurakano,倉賀野さんは、テーブルに並べたキャンディを,Kurakano-san points at the candy,,,
106_2_2.json,289,Dialog,Kurakano,指差す。,lined up on the table.,,,
106_2_2.json,294,Dialog,Kurakano,「これは……、お馬さん？」,Is this... a horse?,,,
106_2_2.json,296,Dialog,Haruhi,「黄色ですから、それはキリンですね」,"It is yellow, so that one is a
giraffe.",,,
106_2_2.json,297,Dialog,Haruhi,こうしてるとなんだか昔に戻ったみたいな気が,Doing this makes me feel like I have,,,
106_2_2.json,298,Dialog,Haruhi,するなあ……。,gone back to when I was little...,,,
106_2_2.json,309,Dialog,Haruhi,「こっちのゼリーなんてどうですか？」,How about this jelly?,,,
106_2_2.json,315,Dialog,Kurakano,「こ、これ……？」,T-This...?,,,
106_2_2.json,317,Dialog,Haruhi,「見た目は良くないですけど、不思議な食感で,"It does not look great, but it is",,,
106_2_2.json,318,Dialog,Haruhi,人気なんですよ」,popular for its strange texture.,,,
106_2_2.json,325,Dialog,Haruhi,「あの、無理して食べなくてもいいと思います,"Um, I do not think you need",,,
106_2_2.json,326,Dialog,Haruhi,よ」,to force yourself to eat it.,,,
106_2_2.json,331,Dialog,Kurakano,「いえ、いただきます」,"No, I will try it.",,,
106_2_2.json,335,Dialog,Kurakano,おそるおそる、といった感じで、倉賀野さんは,Kurakano-san puts the jelly,,,
106_2_2.json,336,Dialog,Kurakano,ゼリーを口に入れる。,in her mouth very timidly.,,,
106_2_2.json,343,Dialog,Haruhi,「……倉賀野さん？」,...Kurakano-san?,,,
106_2_2.json,347,Dialog,Kurakano,タタタタタタタ……。,Tatatatatata...,,,
106_2_2.json,348,Dialog,Kurakano,倉賀野さんは泣きそうな表情になって、走って,Kurakano-san looks like she is,,,
106_2_2.json,349,Dialog,Kurakano,いった。,about to cry and runs off.,,,
106_2_2.json,350,Dialog,Kurakano,…………失敗だったみたい。,"............Looks like that was a
failure.",,,
106_2_2.json,362,Dialog,Sakurazuka,「ハルヒ君は、庶民菓子にお詳しいのよね？」,"Haruhi-kun, you know a lot about
commoner sweets, do you not?",,,
106_2_2.json,364,Dialog,Haruhi,「詳しいっていうほどじゃないですよ」,I would not say I know a lot.,,,
106_2_2.json,369,Dialog,Sakurazuka,「わたし、初めて見るものばかりだから……。,"I have never seen most of these
before...",,,
106_2_2.json,370,Dialog,Sakurazuka,これは、食べられるのかしら？」,Can this be eaten?,,,
106_2_2.json,371,Dialog,Sakurazuka,桜塚さんの前には、『びっくりカツ』と『ぷち,In front of Sakurazuka-san are,,,
106_2_2.json,372,Dialog,Sakurazuka,ヨーグルト』がある。,Bikkuri Katsu and Petit Yogurt.,,,
106_2_2.json,374,Dialog,Haruhi,「お菓子ですから、食べられますよ」,"They are sweets, so yes, you can eat
them.",,,
106_2_2.json,379,Dialog,Sakurazuka,「そうなんだ……。ねえ、ハルヒ君のおすすめ,"I see... Hey, Haruhi-kun, which",,,
106_2_2.json,380,Dialog,Sakurazuka,はどっちかな？」,one do you recommend?,,,
106_2_2.json,382,Dialog,Haruhi,「おすすめですか」,My recommendation?,,,
106_2_2.json,383,Dialog,Haruhi,どっちも桜塚さんがおいしいって思えるお菓子,I do not think either of these is,,,
106_2_2.json,384,Dialog,Haruhi,じゃないと思うんだけど、選ばないわけにはい,something Sakurazuka-san will find,,,
106_2_2.json,385,Dialog,Haruhi,かないし……。,"tasty, but I have to choose...",,,
106_2_2.json,386,Dialog,Haruhi,『ぷちヨーグルト』はかわいい容器に入った、,"Petit Yogurt is a sweet in a cute
little",,,
106_2_2.json,387,Dialog,Haruhi,独特の味がするお菓子。,"container with a very distinct
flavor.",,,
106_2_2.json,388,Dialog,Haruhi,『びっくりカツ』は、当たりを引くと唐辛子たっ,"Bikkuri Katsu is a surprise snack
where, if you draw",,,
106_2_2.json,389,Dialog,,ぷりのビックリお菓子。,"the winning piece, it is loaded with
chili pepper.",,,
106_2_2.json,390,Dialog,,どっちをすすめようかな？,Which should I recommend?,,,
106_2_2.json,391,Choice,,びっくりカツ,Bikkuri Katsu,,,
106_2_2.json,392,Choice,,ぷちヨーグルト,Petit Yogurt,,,
106_2_2.json,408,Dialog,Haruhi,「当たりつきのお菓子はどうですか？　そうは,How about a snack with a winning,,,
106_2_2.json,409,Dialog,Haruhi,言っても、当たる人なんてほとんどいませんけ,piece? Though almost,,,
106_2_2.json,410,Dialog,Haruhi,どね」,no one actually draws one.,,,
106_2_2.json,415,Dialog,Sakurazuka,「今日の星占いで、運勢が良かったから当たる,My horoscope said I had good luck,,,
106_2_2.json,416,Dialog,Sakurazuka,かもしれないよ？」,"today, so maybe I will win?",,,
106_2_2.json,417,Dialog,Sakurazuka,小さくカットしたびっくりカツを、笑顔で食べ,Sakurazuka-san smiles as she eats,,,
106_2_2.json,418,Dialog,Sakurazuka,る桜塚さん。,a small piece of Bikkuri Katsu.,,,
106_2_2.json,424,Dialog,Haruhi,「そのお菓子なんですけど、カツって言う名前,"That snack is called katsu, but it
is actually",,,
106_2_2.json,425,Dialog,Haruhi,なのに魚のすり身が材料――、桜塚さん？」,"made from fish paste--
Sakurazuka-san?",,,
106_2_2.json,431,Dialog,Sakurazuka,「ん…………、ぐす……」,Mm............ sniff...,,,
106_2_2.json,433,Dialog,Haruhi,「だ、大丈夫ですか桜塚さん！」,"A-Are you okay, Sakurazuka-san!",,,
106_2_2.json,434,Dialog,Haruhi,まさか当たるなんて……。,"I cannot believe she actually got
the winning one...",,,
106_2_2.json,442,Dialog,,味はともかく、安全なのはこっちだから……。,"The flavor aside, this one is
safer...",,,
106_2_2.json,444,Dialog,Haruhi,「こっちのお菓子はどうですか？」,How about this sweet?,,,
106_2_2.json,449,Dialog,Sakurazuka,「かわいい入れ物ね」,What a cute little container.,,,
106_2_2.json,450,Dialog,Sakurazuka,桜塚さんは、ヨーグルトを食べないで眺めてい,Sakurazuka-san just gazes at,,,
106_2_2.json,451,Dialog,Sakurazuka,るだけ。,the yogurt without eating it.,,,
106_2_2.json,452,Dialog,Sakurazuka,とりあえずは気に入ってもらえたっていうこと,"For now, I can take that as",,,
106_2_2.json,453,Dialog,Sakurazuka,でいいのかな。,"her liking it, I guess.",,,
