file,id,type,speaker,jp,current_english,suggested_english,notes,status
111_3_1.json,4,Chapter name,,第３話,Episode 3,,,
111_3_1.json,20,Dialog,Kyoya,「……ハルヒ」,...Haruhi.,,,
111_3_1.json,22,Dialog,Haruhi,「何ですか、鏡夜先輩？」,"What is it, Kyoya-senpai?",,,
111_3_1.json,27,Dialog,Kyoya,「例の借金返済だが、順調のようだな」,"About that debt of yours. It seems
repayment is proceeding smoothly.",,,
111_3_1.json,29,Dialog,Haruhi,「そうみたいですね」,"It looks that way, yes.",,,
111_3_1.json,30,Dialog,Haruhi,パソコンをチェックしてるからわかってること,"I already knew that from checking
the computer, but",,,
111_3_1.json,31,Dialog,Haruhi,だけど、改めて言われるとちょっとうれしい。,"hearing it said out loud makes me a
little happy.",,,
111_3_1.json,39,Dialog,Kyoya,「この調子なら、全額返済も可能だろう」,"At this rate, paying it off in full
should be possible.",,,
111_3_1.json,41,Dialog,Haruhi,「半分以上も返してる実感は、ぜんぜんないん,"It really does not feel like I have
paid",,,
111_3_1.json,42,Dialog,Haruhi,ですけどね」,"back more than half of it, though.",,,
111_3_1.json,50,Dialog,Kyoya,「……まあ、そんなとこだろう。実際に金銭の,"...Well, that is to be expected. It
is not",,,
111_3_1.json,51,Dialog,Kyoya,やり取りをしているわけじゃないからな」,"as if any money is actually changing
hands.",,,
111_3_1.json,53,Dialog,Kyoya,「とにかく。今の調子で進められれば、借金返,"In any case. If you continue at this
pace,",,,
111_3_1.json,54,Dialog,Kyoya,済も夢じゃない。……ああ『賞品』も楽しみに,"paying off your debt is no mere
dream. ...Oh,",,,
111_3_1.json,55,Dialog,Kyoya,な」,"and look forward to the 'prize' as
well.",,,
111_3_1.json,57,Dialog,Haruhi,「『賞品』って何ですか？」,What is this 'prize'?,,,
111_3_1.json,63,Dialog,Kyoya,「お楽しみだ」,You will find out.,,,
111_3_1.json,65,Dialog,Kyoya,そう言うと、鏡夜先輩は背を向けて歩いていっ,"With that, Kyoya-senpai turned",,,
111_3_1.json,66,Dialog,Kyoya,た。,his back and walked away.,,,
111_3_1.json,67,Dialog,Kyoya,どんな『賞品』なのか教えてくれると、目標に,"If he would tell me what kind of
'prize'",,,
111_3_1.json,68,Dialog,Kyoya,できるんだけどなあ。,"it is, I could use it as a goal.",,,
111_3_1.json,79,Dialog,Kyoya,「……ハルヒ」,...Haruhi.,,,
111_3_1.json,81,Dialog,Haruhi,「何ですか、鏡夜先輩？」,"What is it, Kyoya-senpai?",,,
111_3_1.json,89,Dialog,Kyoya,「例の借金返済だが……。返済のペースが遅れ,"About that debt of yours... It seems
your",,,
111_3_1.json,90,Dialog,Kyoya,ているようだな」,repayment pace has fallen behind.,,,
111_3_1.json,92,Dialog,Haruhi,「努力はしているんですけど」,I am trying.,,,
111_3_1.json,97,Dialog,Kyoya,「【結果】に結びつかない【努力】ほど、意味,"I would say there is nothing more
meaningless",,,
111_3_1.json,98,Dialog,Kyoya,のないものはないと思うがな」,"than 'effort' that does not lead to
'results.'",,,
