file,id,type,speaker,jp,current_english,suggested_english,notes,status
126_5_5.json,4,Dialog,,放課後になると、あれだけ大騒ぎした事件だっ,"By the time school was out, despite
all the commotion",,,
126_5_5.json,5,Dialog,,たにも関わらず、すっかりおさまっていた。,"earlier, everything had settled
down.",,,
126_5_5.json,6,Dialog,,真相記事が掲載された桜スポも、飛ぶように売,"It seems that the SAZAKI SPORTS
selling the",,,
126_5_5.json,7,Dialog,,れているらしい。,"truth article is flying off the
shelves.",,,
126_5_5.json,9,Dialog,Haruhi,「これでもう安心ですね」,Now you can rest easy.,,,
126_5_5.json,21,Dialog,Mori,「……解決だな」,It's solved.,,,
126_5_5.json,27,Dialog,Honey,「良かったね、タマちゃん」,"Glad to hear it, Tama-chan.",,,
126_5_5.json,36,Dialog,Tamaki,「先輩たちには、いろいろご心配をおかけしま,I've caused you all,,,
126_5_5.json,37,Dialog,Tamaki,した」,sorts of trouble.,,,
126_5_5.json,52,Dialog,Hikaru & Kaoru,「僕たちも頑張ったもんねー」,We tried our best too~,,,
126_5_5.json,61,Dialog,Tamaki,「やはり、ホスト部の危機は家族で救うものだ,"As I thought, Haruhi, the Host
Club's",,,
126_5_5.json,62,Dialog,Tamaki,な、ハルヒ」,crisis must be saved by family.,,,
126_5_5.json,64,Dialog,Haruhi,「そうですね。自分は最初、仲間はずれでした,That's right. I was an,,,
126_5_5.json,65,Dialog,Haruhi,けど」,outsider at first.,,,
126_5_5.json,70,Dialog,Tamaki,「ぐ、くっ――、それは、その、お父さんはだ,"Gh, hah--that's to say,",,,
126_5_5.json,71,Dialog,Tamaki,な――」,"it's me, your father--",,,
126_5_5.json,72,Dialog,Tamaki,ガチャ。,Click.,,,
126_5_5.json,74,Dialog,Tamaki,環先輩がよくわからない言い訳を始めたとき、,"Just as Tama-chan started his usual
confusing",,,
126_5_5.json,75,Dialog,Tamaki,不意に扉が開いた。,"excuse, the door suddenly opened.",,,
126_5_5.json,76,Dialog,Tamaki,お客さんかな、と思ったら――。,I thought it was a customer... --,,,
126_5_5.json,83,Dialog,Tamaki,「……レオ」,...Leo.,,,
126_5_5.json,95,Dialog,,部室に入ってきたのは、レオさんだった。その,"The one who entered the clubroom was
Leo.",,,
126_5_5.json,96,Dialog,,後ろに、豪徳寺さんと王さんが続く。,"Behind him followed Goudetsubo and
Ou.",,,
126_5_5.json,98,Dialog,,少しだけ重い空気が流れる。,A slightly heavy atmosphere flows.,,,
126_5_5.json,99,Dialog,,昨日、いろいろと調べた結果――。,I looked into it yesterday...,,,
126_5_5.json,100,Dialog,,今回の騒動は、王さんが黒幕だった。,"This uproar was caused by
Ootori-sama.",,,
126_5_5.json,102,Dialog,,豪徳寺さんは、王さんにいろいろと手を回され、,Kodokuzan was manipulated by Ootori,,,
126_5_5.json,103,Dialog,,しかたなく王さんに従っていた。,and had no choice but to follow him.,,,
126_5_5.json,104,Dialog,,その豪徳寺さんの本心は、モリ先輩たちと手合,It seems that Mr. Goudokutsu also,,,
126_5_5.json,105,Dialog,,わせをしたい、という意識もあったみたいだけ,wanted to test his skills against,,,
126_5_5.json,106,Dialog,,ど……。,Senpai and the others...,,,
126_5_5.json,120,Dialog,Hikaru & Kaoru,「ワルモノは帰れ！」,"Scram, villains!",,,
126_5_5.json,122,Dialog,Haruhi,「光！　馨！」,Hikaru! Kaoru!,,,
126_5_5.json,131,Dialog,Leo,「いいんだ、ハルヒくん。２人の言っているこ,"It's fine, Haruhi. What",,,
126_5_5.json,132,Dialog,Leo,とは、事実なんだから」,they're saying is true.,,,
126_5_5.json,134,Dialog,Haruhi,「……レオさん」,「...Leo-san」,,,
126_5_5.json,139,Dialog,Leo,「みなさんには、大変ご迷惑をおかけしまし,I caused you all so,,,
126_5_5.json,140,Dialog,Leo,た……」,much trouble...,,,
126_5_5.json,149,Dialog,Hikaru,「あやまるのはレオさんじゃなくってー」,It's not Leo who should apologize--,,,
126_5_5.json,157,Dialog,Kaoru,「後ろの２人なんじゃないの？」,Aren't they the two in back?,,,
126_5_5.json,166,Dialog,Leo,「……もちろん、２人もそのために来たんだよ。,"...Of course, the two of you came
for that.",,,
126_5_5.json,167,Dialog,Leo,ほら、王……。由綱も」,"Look, King... Yutaka too!",,,
126_5_5.json,179,Dialog,,豪徳寺さんはいつもと変わらない様子で、王さ,"Gouda-sensei looks just like always,
while Oo-sama",,,
126_5_5.json,180,Dialog,,んは視線をそらしたまま前に出てくる。,"keeps his gaze averted and steps
forward.",,,
126_5_5.json,185,Dialog,Gotokuji,「申し訳ない……」,I'm sorry...,,,
126_5_5.json,187,Dialog,Ou,#Scale[0.8]「……申し訳ありませんでした」,#Scale[0.8]「...I'm sorry」,,,
126_5_5.json,189,Dialog,Hikaru & Kaoru,「何それ？　感じわるーい」,"Eww, what's that? It feels gross.",,,
126_5_5.json,196,Dialog,Ou,「……申し訳ありませんでした」,...I'm sorry.,,,
126_5_5.json,198,Dialog,Hikaru & Kaoru,「えー、よく聞こえなーい」,Louder! I can't hear you!,,,
126_5_5.json,204,Dialog,Ou,"#Pos[0,20]#Scale[1.2]　「申し訳ありませんでしたっ」","#Pos[0,20]#Scale[1.2] ""I'm sorry.""",,,
126_5_5.json,212,Dialog,Leo,「どんなことでもするから……、２人のことを,I'll do anything...,,,
126_5_5.json,213,Dialog,Leo,許してくれないかな」,Will you forgive us?,,,
126_5_5.json,221,Dialog,Kyoya,「それは、絢爛ホスト部部長としてかな？」,As the splendid Host Club president?,,,
126_5_5.json,226,Dialog,Leo,「……半分くらいはね。でも、王と由綱は部員,"...About half. But, Ootori and
Yuzuru are",,,
126_5_5.json,227,Dialog,Leo,である前に、ボクの大切な友だちだから」,"my dear friends before anything
else.",,,
126_5_5.json,232,Dialog,Leo,「２人はボクのことを、友だちだと思っていな,I wonder if you two don't,,,
126_5_5.json,233,Dialog,Leo,いかもしれないけど……」,think of me as a friend...,,,
126_5_5.json,238,Dialog,Leo,「できる限りのことはさせて欲しいんだ」,Let me do what I can.,,,
126_5_5.json,268,Dialog,Kyoya,「なるほど……。どうする、環？」,"I see... What shall we do, Tamaki?",,,
126_5_5.json,278,Dialog,Kyoya,「交換条件をつけるぞ？」,What's your price?,,,
126_5_5.json,283,Dialog,Tamaki,「鏡夜……」,「Kyoya...」,,,
126_5_5.json,288,Dialog,Kyoya,「今回の件で受けた【多大な損害】は、絢爛ホ,I'll have you make up for the 【great,,,
126_5_5.json,289,Dialog,Kyoya,スト部との合同パーティーで返していただこう,"damage】 we suffered at our joint
party",,,
126_5_5.json,290,Dialog,Kyoya,か」,with the Extravagant Host Club.,,,
126_5_5.json,295,Dialog,Kyoya,「みんなもいいな？」,Does everyone else like it too?,,,
126_5_5.json,309,Dialog,Hikaru & Kaoru,「鏡夜先輩がそう言うなら」,If Otori says so...,,,
126_5_5.json,324,Dialog,Honey,「いいよ〜」,Sure~,,,
126_5_5.json,329,Dialog,Mori,「ああ、問題ない」,"Yeah, it's fine.",,,
126_5_5.json,334,Dialog,Haruhi,「自分も大丈夫です」,I'm fine too.,,,
126_5_5.json,335,Dialog,Haruhi,合同パーティーなんて面倒だなあと思ったけど、,"I thought joint parties were
troublesome,",,,
126_5_5.json,336,Dialog,Haruhi,さすがに言えない……。,but I can't say that...,,,
126_5_5.json,348,Dialog,Tamaki,「良かったな、レオ！」,"Good job, Leo!",,,
126_5_5.json,350,Dialog,Leo,「環……。みなさんも、本当にありがとうござ,Tamaki... Thank you everyone!,,,
126_5_5.json,351,Dialog,Leo,います！　王、由綱！　もどって準備だよ」,"Ootori, Yukina! Get ready!",,,
126_5_5.json,365,Dialog,Gotokuji,「……ああ、わかった」,"... Okay, I get it.",,,
126_5_5.json,370,Dialog,Ou,「しかたないですね……」,I guess there's nothing to do...,,,
126_5_5.json,384,Dialog,Leo,「それじゃあみなさん、ボクたちはこれで――」,"「Well then, everyone, we'll be going
now--」",,,
126_5_5.json,386,Dialog,Kyoya,「ああ、パーティーの件については、レオ君に,"Ah, should I contact Leo-kun",,,
126_5_5.json,387,Dialog,Kyoya,連絡すればいいのかな？」,about the party?,,,
126_5_5.json,392,Dialog,Leo,「そうですね。ボクが――」,That's right. I'll--,,,
126_5_5.json,400,Dialog,Ou,「いえ、私が伺いましょう」,I'll go see her.,,,
126_5_5.json,405,Dialog,Leo,「……王、やってくれるの？」,"...King, are you going to do it?",,,
126_5_5.json,410,Dialog,Ou,「ええ。鳳君からは学ぶところも【たくさん】,"Yeah. There's plenty to learn from
you too.",,,
126_5_5.json,411,Dialog,Ou,ありますから」,There is.,,,
126_5_5.json,419,Dialog,Gotokuji,「会場の警備は、俺が仕切ろう……」,I'll take charge of security...,,,
126_5_5.json,424,Dialog,Leo,「……ありがとう」,「...thanks.」,,,
126_5_5.json,428,Dialog,Leo,……なんだか少し、レオさんたちが桜蘭ホスト,"...I kind of feel like Leo and co.
have",,,
126_5_5.json,429,Dialog,Leo,部みたいになってきたみたいな気がする。,become like the Ouran Host Club.,,,
126_5_5.json,433,Dialog,Leo,「では、みなさん。これからもよろしくお願い,"Then everyone, let's get along",,,
126_5_5.json,434,Dialog,Leo,します。それじゃあまた――」,from now on. See you later--,,,
126_5_5.json,437,Dialog,Tamaki,「がんばれ、レオ……」,"Good luck, Leo...",,,
126_5_5.json,438,Dialog,Tamaki,あわただしく帰っていくレオさんたちを見送っ,"Watching Reo-san and the others
leave",,,
126_5_5.json,439,Dialog,Tamaki,て、環先輩がつぶやく。,"in a hurry, Tama-chan mutters.",,,
126_5_5.json,440,Dialog,Tamaki,あれだけのことがあったのに、簡単に許してし,"Even though something like that
happened,",,,
126_5_5.json,441,Dialog,Tamaki,まうんだから……。こういうところって、すご,you just let it go... I have,,,
126_5_5.json,442,Dialog,Tamaki,いなあと素直に思う。,"to admit, that's pretty amazing.",,,
126_5_5.json,450,Dialog,Tamaki,「では、皆の衆――」,"And so, everyone--",,,
126_5_5.json,451,Dialog,Tamaki,雰囲気を切り替えるように、環先輩は明るい声,"To change the atmosphere, Senpai",,,
126_5_5.json,452,Dialog,Tamaki,を上げる。,raises his voice brightly.,,,
126_5_5.json,457,Dialog,Tamaki,「来週から我が桜蘭ホスト部は、営業を再開,"Starting next week, our Ouran Host",,,
126_5_5.json,458,Dialog,Tamaki,する！」,Club will reopen for business!,,,
126_5_5.json,473,Dialog,Hikaru & Kaoru,「やったね！」,Yay!,,,
126_5_5.json,488,Dialog,Honey,「また、ケーキが食べられるね」,I can eat cake again.,,,
126_5_5.json,493,Dialog,Mori,「そうだな」,Yes.,,,
126_5_5.json,495,Dialog,Haruhi,「良かったですね、ハニー先輩」,"Glad to hear it, Honey-senpai.",,,
126_5_5.json,504,Dialog,Kyoya,「営業再開にあたって、合同パーティー以外に,"We need to come up with events to
make",,,
126_5_5.json,505,Dialog,Kyoya,も活動停止だった期間の損失を補うイベントを,"up for the losses during our
downtime,",,,
126_5_5.json,506,Dialog,Kyoya,考えなければな」,in addition to the joint party.,,,
126_5_5.json,519,Dialog,Honey,「じゃあねえ、ケーキのお祭りは？」,See you at the cake festival?,,,
126_5_5.json,521,Dialog,Mori,「……劇」,...a play.,,,
126_5_5.json,535,Dialog,Hikaru & Kaoru,「ダメダメ、モリ先輩。ハルヒは大根だから」,"No way, Mori-senpai. Haruhi's just a
radish.",,,
126_5_5.json,537,Dialog,Haruhi,「…………悪かったね」,「......I'm sorry.」,,,
126_5_5.json,546,Dialog,Tamaki,「待て待て、皆の衆！　ここは庶民祭りとい,"Wait, wait! Everyone! Let's have",,,
126_5_5.json,547,Dialog,Tamaki,こうではないか」,a festival for the common folk!,,,
126_5_5.json,562,Dialog,Hikaru & Kaoru,「えー。もー飽きたー」,Phew. I'm already bored.,,,
126_5_5.json,564,Dialog,Hikaru & Kaoru,……できれば何もしないほうがいいんだけど。,...It'd be best if we did nothing.,,,
126_5_5.json,573,Dialog,Kyoya,「それなら、演奏会はどうだ」,How about a recital?,,,
126_5_5.json,582,Dialog,Tamaki,「――それだ！！　俺たちの演奏なら、姫たち,"That's it!! Our performance will
surely",,,
126_5_5.json,583,Dialog,Tamaki,にも満足していただけるに違いない」,satisfy all the princesses.,,,
126_5_5.json,585,Dialog,Haruhi,「あのー、先輩たちは楽器を弾けるんですか？」,"Um, do you guys play instruments?",,,
126_5_5.json,593,Dialog,Honey,「僕ね〜、ハーモニカなら吹けるよ」,I can play the harmonica~,,,
126_5_5.json,601,Dialog,Kyoya,「ヴァイオリンなら少しはな」,"I know a thing or two about the
violin.",,,
126_5_5.json,609,Dialog,Tamaki,「俺はピアノだ」,I'm piano.,,,
126_5_5.json,622,Dialog,Hikaru,「そっか、殿はピアノが弾けるんだった」,"Oh right, Your Highness can play the
piano.",,,
126_5_5.json,627,Dialog,Kaoru,「僕たちは何しようか」,What should we do?,,,
126_5_5.json,636,Dialog,Tamaki,「ボーカルには、ハルヒを推薦しよう！」,"Let's recommend Haruhi as the
vocalist!",,,
126_5_5.json,638,Dialog,Haruhi,「絶対にイヤです」,No way.,,,
126_5_5.json,646,Dialog,Tamaki,「大丈夫。お父さんとのデュエットだから」,I'm fine. It's a duet with my dad.,,,
126_5_5.json,648,Dialog,Haruhi,「よけいにイヤです」,I don't like it even more.,,,
126_5_5.json,654,Dialog,Tamaki,「そんな〜、ハルヒ〜」,"Oh~, Haruhi~",,,
